t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
0.54,0,0,-0.114486937382898,0,0.230435442468233,0.233964557531767,0,0.4644,0,135.453543189913,-6.29406649466091e-07,-660,660,-1.32,1.32,0,0,0,0,0.007525
0.55,0,0,-0.109607456001483,0,0.231555914349284,0.241444085650716,0,0.473,0,130.940150845796,-8.3772990677744e-07,-660,660,-1.32,1.32,0,0,0,0,0.0073195
0.56,0,0,-0.104936130135906,0,0.232628632197238,0.248971367802762,0,0.4816,0,126.618764121085,-1.02735607043769e-06,-660,660,-1.32,1.32,0,0,0,0,0.0070902
0.57,0,0,-0.100464105169142,0,0.233655633294079,0.25654436670592,0,0.4902,0,122.481317520142,-1.20013003623853e-06,-660,660,-1.32,1.32,0,0,0,0,0.0068965
0.58,0,0,-0.0961828983877292,0,0.234638868235139,0.264161131764861,0,0.4988,0,118.520064659417,-1.35768633668931e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075343
0.59,0,0,-0.0920843842713512,0,0.23558020457458,0.27181979542542,0,0.5074,0,114.727569494396,-1.50147490529662e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077119
0.6,0,0,-0.0881607801864679,0,0.236481430325796,0.279518569674204,0,0.516,0,111.096696995199,-1.6327832597085e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073294
0.61,0,0,-0.0844046325094659,0,0.237344257320896,0.287255742679104,0,0.5246,0,107.620603375137,-1.7527562974351e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075249
0.62,0,0,-0.080808803199977,0,0.238170324433672,0.295029675566328,0,0.5332,0,104.292726233602,-1.86241340571769e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077744
0.63,0,0,-0.0773664568283511,0,0.238961200670564,0.302838799329436,0,0.5418,0,101.106774657965,-1.96266351792929e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073935
0.64,0,0,-0.0740710480592088,0,0.239718388134192,0.310681611865808,0,0.5504,0,98.0567192062736,-2.05431801703071e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071055
