sample_index,debug_step,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,abs_error_mtcn_deg,abs_error_rkf_deg,delta_abs_error_deg,evaluation_sample,rkf_better_beyond_tolerance,mtcn_better_beyond_tolerance,near_tie
54,54.0,0.54,0.0,0.0,0.1703565050580359,0.0,0.1703565050580359,0.1703565050580359,1,0,1,0
55,55.0,0.55,0.0,0.0,0.17115189675535245,0.0,0.17115189675535245,0.17115189675535245,1,0,1,0
56,56.0,0.56,0.0,0.0,0.1715660827051519,0.0,0.1715660827051519,0.1715660827051519,1,0,1,0
57,57.0,0.57,0.0,0.0,0.17167306925606576,0.0,0.17167306925606576,0.17167306925606576,1,0,1,0
58,58.0,0.58,0.0,0.0,0.1715116267054765,0.0,0.1715116267054765,0.1715116267054765,1,0,1,0
59,59.0,0.59,0.0,0.0,0.17129735437955712,0.0,0.17129735437955712,0.17129735437955712,1,0,1,0
60,60.0,0.6,0.0,0.0,0.17152169316431798,0.0,0.17152169316431798,0.17152169316431798,1,0,1,0
61,61.0,0.61,0.0,0.0,0.1730599745073151,0.0,0.1730599745073151,0.1730599745073151,1,0,1,0
62,62.0,0.62,0.0,0.0,0.17275333921478878,0.0,0.17275333921478878,0.17275333921478878,1,0,1,0
63,63.0,0.63,0.0,0.0,0.1731005232965588,0.0,0.1731005232965588,0.1731005232965588,1,0,1,0
64,64.0,0.64,0.0,0.0,0.17276834237049715,0.0,0.17276834237049715,0.17276834237049715,1,0,1,0
65,65.0,0.65,0.0,0.0,0.17396540038511682,0.0,0.17396540038511682,0.17396540038511682,1,0,1,0
66,66.0,0.66,0.0,0.0,0.17288539960326085,0.0,0.17288539960326085,0.17288539960326085,1,0,1,0
67,67.0,0.67,0.0,0.0,0.17210862473719998,0.0,0.17210862473719998,0.17210862473719998,1,0,1,0
68,68.0,0.68,0.0,0.0,0.17446198205792135,0.0,0.17446198205792135,0.17446198205792135,1,0,1,0
69,69.0,0.69,0.0,0.0,0.1757960757849298,0.0,0.1757960757849298,0.1757960757849298,1,0,1,0
70,70.0,0.7,0.0,0.0,0.1780437085212387,0.0,0.1780437085212387,0.1780437085212387,1,0,1,0
71,71.0,0.71,0.0,0.0,0.17809604549044702,0.0,0.17809604549044702,0.17809604549044702,1,0,1,0
72,72.0,0.72,0.0,0.0,0.17843560992422525,0.0,0.17843560992422525,0.17843560992422525,1,0,1,0
73,73.0,0.73,0.0,0.0,0.17926255826209375,0.0,0.17926255826209375,0.17926255826209375,1,0,1,0
74,74.0,0.74,0.0,0.0,0.1789692982321108,0.0,0.1789692982321108,0.1789692982321108,1,0,1,0
75,75.0,0.75,0.0,0.0,0.17659500326418145,0.0,0.17659500326418145,0.17659500326418145,1,0,1,0
76,76.0,0.76,0.0,0.0,0.17601844007702916,0.0,0.17601844007702916,0.17601844007702916,1,0,1,0
77,77.0,0.77,0.0,0.0,0.17714308776492935,0.0,0.17714308776492935,0.17714308776492935,1,0,1,0
78,78.0,0.78,0.0,0.0,0.1778471566263352,0.0,0.1778471566263352,0.1778471566263352,1,0,1,0
79,79.0,0.79,0.0,0.0,0.17827991639814156,0.0,0.17827991639814156,0.17827991639814156,1,0,1,0
80,80.0,0.8,0.0,0.0,0.17893282466859992,0.0,0.17893282466859992,0.17893282466859992,1,0,1,0
81,81.0,0.81,0.0,0.0,0.1791252859124461,0.0,0.1791252859124461,0.1791252859124461,1,0,1,0
82,82.0,0.82,0.0,0.0,0.17805087913557163,0.0,0.17805087913557163,0.17805087913557163,1,0,1,0
83,83.0,0.83,0.0,0.0,0.17784658579090754,0.0,0.17784658579090754,0.17784658579090754,1,0,1,0
84,84.0,0.84,0.0,0.0,0.178428706180736,0.0,0.178428706180736,0.178428706180736,1,0,1,0
85,85.0,0.85,0.0,0.0,0.1791532299773578,0.0,0.1791532299773578,0.1791532299773578,1,0,1,0
86,86.0,0.86,0.0,0.0,0.1787617627049625,0.0,0.1787617627049625,0.1787617627049625,1,0,1,0
87,87.0,0.87,0.0,0.0,0.17819464265176393,0.0,0.17819464265176393,0.17819464265176393,1,0,1,0
88,88.0,0.88,0.0,0.0,0.17843952640305707,0.0,0.17843952640305707,0.17843952640305707,1,0,1,0
89,89.0,0.89,0.0,0.0,0.1780587875942789,0.0,0.1780587875942789,0.1780587875942789,1,0,1,0
90,90.0,0.9,0.0,0.0,0.17789562839065895,0.0,0.17789562839065895,0.17789562839065895,1,0,1,0
91,91.0,0.91,0.0,0.0,0.17596893597371954,0.0,0.17596893597371954,0.17596893597371954,1,0,1,0
92,92.0,0.92,0.0,0.0,0.1768952330855583,0.0,0.1768952330855583,0.1768952330855583,1,0,1,0
93,93.0,0.93,0.0,0.0,0.1769031220656371,0.0,0.1769031220656371,0.1769031220656371,1,0,1,0
94,94.0,0.94,0.0,0.0,0.17632656031730215,0.0,0.17632656031730215,0.17632656031730215,1,0,1,0
95,95.0,0.95,0.0,0.0,0.17651464358007615,0.0,0.17651464358007615,0.17651464358007615,1,0,1,0
96,96.0,0.96,0.0,0.0,0.1746494602832683,0.0,0.1746494602832683,0.1746494602832683,1,0,1,0
97,97.0,0.97,0.0,0.0,0.17450809856510072,0.0,0.17450809856510072,0.17450809856510072,1,0,1,0
98,98.0,0.98,0.0,0.0,0.1737177402891916,0.0,0.1737177402891916,0.1737177402891916,1,0,1,0
99,99.0,0.99,0.0,0.0,0.1730395140402604,0.0,0.1730395140402604,0.1730395140402604,1,0,1,0
100,100.0,1.0,0.0,0.0,0.1745075142611198,0.0,0.1745075142611198,0.1745075142611198,1,0,1,0
101,101.0,1.01,0.0,0.0,0.17473005941101985,0.0,0.17473005941101985,0.17473005941101985,1,0,1,0
102,102.0,1.02,0.0,0.0,0.17580644630998077,0.0,0.17580644630998077,0.17580644630998077,1,0,1,0
103,103.0,1.03,0.0,0.0,0.17570814576183263,0.0,0.17570814576183263,0.17570814576183263,1,0,1,0
104,104.0,1.04,0.0,0.0,0.17510578242001695,0.0,0.17510578242001695,0.17510578242001695,1,0,1,0
105,105.0,1.05,0.0,0.0,0.17724199712016003,0.0,0.17724199712016003,0.17724199712016003,1,0,1,0
106,106.0,1.06,0.0,0.0,0.17739744137111724,0.0,0.17739744137111724,0.17739744137111724,1,0,1,0
107,107.0,1.07,0.0,0.0,0.17845103946287488,0.0,0.17845103946287488,0.17845103946287488,1,0,1,0
108,108.0,1.08,0.0,0.0,0.17838859595604917,0.0,0.17838859595604917,0.17838859595604917,1,0,1,0
109,109.0,1.09,0.0,0.0,0.17851095064518074,0.0,0.17851095064518074,0.17851095064518074,1,0,1,0
110,110.0,1.1,0.0,0.0,0.17973171552459555,0.0,0.17973171552459555,0.17973171552459555,1,0,1,0
111,111.0,1.11,0.0,0.0,0.17909620644854438,0.0,0.17909620644854438,0.17909620644854438,1,0,1,0
112,112.0,1.12,0.0,0.0,0.17719023472911732,0.0,0.17719023472911732,0.17719023472911732,1,0,1,0
113,113.0,1.13,0.0,0.0,0.1763142026862733,0.0,0.1763142026862733,0.1763142026862733,1,0,1,0
114,114.0,1.14,0.0,0.0,0.1773416892295206,0.0,0.1773416892295206,0.1773416892295206,1,0,1,0
115,115.0,1.15,0.0,0.0,0.1767838419407311,0.0,0.1767838419407311,0.1767838419407311,1,0,1,0
116,116.0,1.16,0.0,0.0,0.17629365184468337,0.0,0.17629365184468337,0.17629365184468337,1,0,1,0
117,117.0,1.17,0.0,0.0,0.1759589671668253,0.0,0.1759589671668253,0.1759589671668253,1,0,1,0
118,118.0,1.18,0.0,0.0,0.17638213491226706,0.0,0.17638213491226706,0.17638213491226706,1,0,1,0
119,119.0,1.19,0.0,0.0,0.17833302133307236,0.0,0.17833302133307236,0.17833302133307236,1,0,1,0
120,120.0,1.2,0.0,0.0,0.179015957481944,0.0,0.179015957481944,0.179015957481944,1,0,1,0
121,121.0,1.21,0.0,0.0,0.1798813103290668,0.0,0.1798813103290668,0.1798813103290668,1,0,1,0
122,122.0,1.22,0.0,0.0,0.18023892233957242,0.0,0.18023892233957242,0.18023892233957242,1,0,1,0
123,123.0,1.23,0.0,0.0,0.17976468967373918,0.0,0.17976468967373918,0.17976468967373918,1,0,1,0
124,124.0,1.24,0.0,0.0,0.17927734329310754,0.0,0.17927734329310754,0.17927734329310754,1,0,1,0
125,125.0,1.25,0.0,0.0,0.1793045556720932,0.0,0.1793045556720932,0.1793045556720932,1,0,1,0
126,126.0,1.26,0.0,0.0,0.17864328283772613,0.0,0.17864328283772613,0.17864328283772613,1,0,1,0
127,127.0,1.27,0.0,0.0,0.17794320027546243,0.0,0.17794320027546243,0.17794320027546243,1,0,1,0
128,128.0,1.28,0.0,0.0,0.17715021448445564,0.0,0.17715021448445564,0.17715021448445564,1,0,1,0
129,129.0,1.29,0.0,0.0,0.17806948835811395,0.0,0.17806948835811395,0.17806948835811395,1,0,1,0
130,130.0,1.3,0.0,0.0,0.1788992577133947,0.0,0.1788992577133947,0.1788992577133947,1,0,1,0
131,131.0,1.31,0.0,0.0,0.17901677712943936,0.0,0.17901677712943936,0.17901677712943936,1,0,1,0
132,132.0,1.32,0.0,0.0,0.1799484664772698,0.0,0.1799484664772698,0.1799484664772698,1,0,1,0
133,133.0,1.33,0.0,0.0,0.17995579369027295,0.0,0.17995579369027295,0.17995579369027295,1,0,1,0
134,134.0,1.34,0.0,0.0,0.18016858403504352,0.0,0.18016858403504352,0.18016858403504352,1,0,1,0
135,135.0,1.35,0.0,0.0,0.17940907264176614,0.0,0.17940907264176614,0.17940907264176614,1,0,1,0
136,136.0,1.36,0.0,0.0,0.17917527882358328,0.0,0.17917527882358328,0.17917527882358328,1,0,1,0
137,137.0,1.37,0.0,0.0,0.17972831586674118,0.0,0.17972831586674118,0.17972831586674118,1,0,1,0
138,138.0,1.38,0.0,0.0,0.18007415126863474,0.0,0.18007415126863474,0.18007415126863474,1,0,1,0
139,139.0,1.39,0.0,0.0,0.1808164220932884,0.0,0.1808164220932884,0.1808164220932884,1,0,1,0
140,140.0,1.4,0.0,0.0,0.18080408103527576,0.0,0.18080408103527576,0.18080408103527576,1,0,1,0
141,141.0,1.41,0.0,0.0,0.18014941234019466,0.0,0.18014941234019466,0.18014941234019466,1,0,1,0
142,142.0,1.42,0.0,0.0,0.18166415753832796,0.0,0.18166415753832796,0.18166415753832796,1,0,1,0
143,143.0,1.43,0.0,0.0,0.18059888123271658,0.0,0.18059888123271658,0.18059888123271658,1,0,1,0
144,144.0,1.44,0.0,0.0,0.1809672237862694,0.0,0.1809672237862694,0.1809672237862694,1,0,1,0
145,145.0,1.45,0.0,0.0,0.1809327398858413,0.0,0.1809327398858413,0.1809327398858413,1,0,1,0
146,146.0,1.46,0.0,0.0,0.18115637776617477,0.0,0.18115637776617477,0.18115637776617477,1,0,1,0
147,147.0,1.47,0.0,0.0,0.18190092497110766,0.0,0.18190092497110766,0.18190092497110766,1,0,1,0
148,148.0,1.48,0.0,0.0,0.18107820671728866,0.0,0.18107820671728866,0.18107820671728866,1,0,1,0
149,149.0,1.49,0.0,0.0,0.18006649300310418,0.0,0.18006649300310418,0.18006649300310418,1,0,1,0
150,150.0,1.5,0.0,0.0,0.1792435052485079,0.0,0.1792435052485079,0.1792435052485079,1,0,1,0
151,151.0,1.51,0.0,0.0,0.1803697978151877,0.0,0.1803697978151877,0.1803697978151877,1,0,1,0
152,152.0,1.52,0.0,0.0,0.18023095803670286,0.0,0.18023095803670286,0.18023095803670286,1,0,1,0
153,153.0,1.53,0.0,0.0,0.17977756266240558,0.0,0.17977756266240558,0.17977756266240558,1,0,1,0
154,154.0,1.54,0.0,0.0,0.1795800198520298,0.0,0.1795800198520298,0.1795800198520298,1,0,1,0
155,155.0,1.55,0.0,0.0,0.17994477183015803,0.0,0.17994477183015803,0.17994477183015803,1,0,1,0
156,156.0,1.56,0.0,0.0,0.1822124880267481,0.0,0.1822124880267481,0.1822124880267481,1,0,1,0
157,157.0,1.57,0.0,0.0,0.18178432695064967,0.0,0.18178432695064967,0.18178432695064967,1,0,1,0
158,158.0,1.58,0.0,0.0,0.1820068312918542,0.0,0.1820068312918542,0.1820068312918542,1,0,1,0
159,159.0,1.59,0.0,0.0,0.18185482983287626,0.0,0.18185482983287626,0.18185482983287626,1,0,1,0
160,160.0,1.6,0.0,0.0,0.1812029927280148,0.0,0.1812029927280148,0.1812029927280148,1,0,1,0
161,161.0,1.61,0.0,0.0,0.18080286763000133,0.0,0.18080286763000133,0.18080286763000133,1,0,1,0
162,162.0,1.62,0.0,0.0,0.1809872457662655,0.0,0.1809872457662655,0.1809872457662655,1,0,1,0
163,163.0,1.63,0.0,0.0,0.18093899028790014,0.0,0.18093899028790014,0.18093899028790014,1,0,1,0
164,164.0,1.64,0.0,0.0,0.18044098148619306,0.0,0.18044098148619306,0.18044098148619306,1,0,1,0
165,165.0,1.65,0.0,0.0,0.17979366999648472,0.0,0.17979366999648472,0.17979366999648472,1,0,1,0
166,166.0,1.66,0.0,0.0,0.1805706832801791,0.0,0.1805706832801791,0.1805706832801791,1,0,1,0
167,167.0,1.67,0.0,0.0,0.18063109310350015,0.0,0.18063109310350015,0.18063109310350015,1,0,1,0
168,168.0,1.68,0.0,0.0,0.17950902823485587,0.0,0.17950902823485587,0.17950902823485587,1,0,1,0
169,169.0,1.69,0.0,0.0,0.18114425254906985,0.0,0.18114425254906985,0.18114425254906985,1,0,1,0
170,170.0,1.7,0.0,0.0,0.18126679176793964,0.0,0.18126679176793964,0.18126679176793964,1,0,1,0
171,171.0,1.71,0.0,0.0,0.18145616659196345,0.0,0.18145616659196345,0.18145616659196345,1,0,1,0
172,172.0,1.72,0.0,0.0,0.1806915782890543,0.0,0.1806915782890543,0.1806915782890543,1,0,1,0
173,173.0,1.73,0.0,0.0,0.1791933369545084,0.0,0.1791933369545084,0.1791933369545084,1,0,1,0
174,174.0,1.74,0.0,0.0,0.17939211424344892,0.0,0.17939211424344892,0.17939211424344892,1,0,1,0
175,175.0,1.75,0.0,0.0,0.17964669797320781,0.0,0.17964669797320781,0.17964669797320781,1,0,1,0
176,176.0,1.76,0.0,0.0,0.1804951264671656,0.0,0.1804951264671656,0.1804951264671656,1,0,1,0
177,177.0,1.77,0.0,0.0,0.17994421171614006,0.0,0.17994421171614006,0.17994421171614006,1,0,1,0
178,178.0,1.78,0.0,0.0,0.18208433612448988,0.0,0.18208433612448988,0.18208433612448988,1,0,1,0
179,179.0,1.79,0.0,0.0,0.18304528045533955,0.0,0.18304528045533955,0.18304528045533955,1,0,1,0
180,180.0,1.8,0.0,0.0,0.1845191121783343,0.0,0.1845191121783343,0.1845191121783343,1,0,1,0
181,181.0,1.81,0.0,0.0,0.18439706970924913,0.0,0.18439706970924913,0.18439706970924913,1,0,1,0
182,182.0,1.82,0.0,0.0,0.18455141725246607,0.0,0.18455141725246607,0.18455141725246607,1,0,1,0
183,183.0,1.83,0.0,0.0,0.18412704523730983,0.0,0.18412704523730983,0.18412704523730983,1,0,1,0
184,184.0,1.84,0.0,0.0,0.18183298870701048,0.0,0.18183298870701048,0.18183298870701048,1,0,1,0
185,185.0,1.85,0.0,0.0,0.183567678741679,0.0,0.183567678741679,0.183567678741679,1,0,1,0
186,186.0,1.86,0.0,0.0,0.18423474485809208,0.0,0.18423474485809208,0.18423474485809208,1,0,1,0
187,187.0,1.87,0.0,0.0,0.18506524204164282,0.0,0.18506524204164282,0.18506524204164282,1,0,1,0
188,188.0,1.88,0.0,0.0,0.1844197905053652,0.0,0.1844197905053652,0.1844197905053652,1,0,1,0
189,189.0,1.89,0.0,0.0,0.18543430601263508,0.0,0.18543430601263508,0.18543430601263508,1,0,1,0
190,190.0,1.9,0.0,0.0,0.1865109597805776,0.0,0.1865109597805776,0.1865109597805776,1,0,1,0
191,191.0,1.91,0.0,0.0,0.1871806841374772,0.0,0.1871806841374772,0.1871806841374772,1,0,1,0
192,192.0,1.92,0.0,0.0,0.1869256742236507,0.0,0.1869256742236507,0.1869256742236507,1,0,1,0
193,193.0,1.93,0.0,0.0,0.18648347538385693,0.0,0.18648347538385693,0.18648347538385693,1,0,1,0
194,194.0,1.94,0.0,0.0,0.18686386607529318,0.0,0.18686386607529318,0.18686386607529318,1,0,1,0
195,195.0,1.95,0.0,0.0,0.1861599991705838,0.0,0.1861599991705838,0.1861599991705838,1,0,1,0
196,196.0,1.96,0.0,0.0,0.18635860542321714,0.0,0.18635860542321714,0.18635860542321714,1,0,1,0
197,197.0,1.97,0.0,0.0,0.18519714443688254,0.0,0.18519714443688254,0.18519714443688254,1,0,1,0
198,198.0,1.98,0.0,0.0,0.18543783951641551,0.0,0.18543783951641551,0.18543783951641551,1,0,1,0
199,199.0,1.99,0.0,0.0,0.18555461106025292,0.0,0.18555461106025292,0.18555461106025292,1,0,1,0
200,200.0,2.0,0.0,0.0,0.1862876135091537,0.0,0.1862876135091537,0.1862876135091537,1,0,1,0
201,201.0,2.01,0.0,0.0,0.1873581982216341,0.0,0.1873581982216341,0.1873581982216341,1,0,1,0
202,202.0,2.02,0.0,0.0,0.18772660644053338,0.0,0.18772660644053338,0.18772660644053338,1,0,1,0
203,203.0,2.03,0.0,0.0,0.1872185189882852,0.0,0.1872185189882852,0.1872185189882852,1,0,1,0
204,204.0,2.04,0.0,0.0,0.18701653034186383,0.0,0.18701653034186383,0.18701653034186383,1,0,1,0
205,205.0,2.05,0.0,0.0,0.1887983687344344,0.0,0.1887983687344344,0.1887983687344344,1,0,1,0
206,206.0,2.06,0.0,0.0,0.18811472474623758,0.0,0.18811472474623758,0.18811472474623758,1,0,1,0
207,207.0,2.07,0.0,0.0,0.1893061617414715,0.0,0.1893061617414715,0.1893061617414715,1,0,1,0
208,208.0,2.08,0.0,0.0,0.1893812473448843,0.0,0.1893812473448843,0.1893812473448843,1,0,1,0
209,209.0,2.09,0.0,0.0,0.1895332850944933,0.0,0.1895332850944933,0.1895332850944933,1,0,1,0
210,210.0,2.1,0.0,0.0,0.19061001314933032,0.0,0.19061001314933032,0.19061001314933032,1,0,1,0
211,211.0,2.11,0.0,0.0,0.1896768721027633,0.0,0.1896768721027633,0.1896768721027633,1,0,1,0
212,212.0,2.12,0.0,0.0,0.18899734350854833,0.0,0.18899734350854833,0.18899734350854833,1,0,1,0
213,213.0,2.13,0.0,0.0,0.18856243532081088,0.0,0.18856243532081088,0.18856243532081088,1,0,1,0
214,214.0,2.14,0.0,0.0,0.1891224228799853,0.0,0.1891224228799853,0.1891224228799853,1,0,1,0
215,215.0,2.15,0.0,0.0,0.18812929242045773,0.0,0.18812929242045773,0.18812929242045773,1,0,1,0
216,216.0,2.16,0.0,0.0,0.18733378257245428,0.0,0.18733378257245428,0.18733378257245428,1,0,1,0
217,217.0,2.17,0.0,0.0,0.18784711309995003,0.0,0.18784711309995003,0.18784711309995003,1,0,1,0
218,218.0,2.18,0.0,0.0,0.18826433811272508,0.0,0.18826433811272508,0.18826433811272508,1,0,1,0
219,219.0,2.19,0.0,0.0,0.1886970635712178,0.0,0.1886970635712178,0.1886970635712178,1,0,1,0
220,220.0,2.2,0.0,0.0,0.18826548110045518,0.0,0.18826548110045518,0.18826548110045518,1,0,1,0
221,221.0,2.21,0.0,0.0,0.18694941477201008,0.0,0.18694941477201008,0.18694941477201008,1,0,1,0
222,222.0,2.22,0.0,0.0,0.18834158643457377,0.0,0.18834158643457377,0.18834158643457377,1,0,1,0
223,223.0,2.23,0.0,0.0,0.18937153949454566,0.0,0.18937153949454566,0.18937153949454566,1,0,1,0
224,224.0,2.24,0.0,0.0,0.19010215256751337,0.0,0.19010215256751337,0.19010215256751337,1,0,1,0
225,225.0,2.25,0.0,0.0,0.1899368867971148,0.0,0.1899368867971148,0.1899368867971148,1,0,1,0
226,226.0,2.26,0.0,0.0,0.19039246201919477,0.0,0.19039246201919477,0.19039246201919477,1,0,1,0
227,227.0,2.27,0.0,0.0,0.19093285941291419,0.0,0.19093285941291419,0.19093285941291419,1,0,1,0
228,228.0,2.28,0.0,0.0,0.19202686451011186,0.0,0.19202686451011186,0.19202686451011186,1,0,1,0
229,229.0,2.29,0.0,0.0,0.19193358792285822,0.0,0.19193358792285822,0.19193358792285822,1,0,1,0
230,230.0,2.3,0.0,0.0,0.19048652144461975,0.0,0.19048652144461975,0.19048652144461975,1,0,1,0
231,231.0,2.31,0.0,0.0,0.19052008762800496,0.0,0.19052008762800496,0.19052008762800496,1,0,1,0
232,232.0,2.32,0.0,0.0,0.18986038634067803,0.0,0.18986038634067803,0.18986038634067803,1,0,1,0
233,233.0,2.33,0.0,0.0,0.1901528971163421,0.0,0.1901528971163421,0.1901528971163421,1,0,1,0
234,234.0,2.34,0.0,0.0,0.18970791059855321,0.0,0.18970791059855321,0.18970791059855321,1,0,1,0
235,235.0,2.35,0.0,0.0,0.19056875948055824,0.0,0.19056875948055824,0.19056875948055824,1,0,1,0
236,236.0,2.36,0.0,0.0,0.1913423185505774,0.0,0.1913423185505774,0.1913423185505774,1,0,1,0
237,237.0,2.37,0.0,0.0,0.1908041815223996,0.0,0.1908041815223996,0.1908041815223996,1,0,1,0
238,238.0,2.38,0.0,0.0,0.19115215206202477,0.0,0.19115215206202477,0.19115215206202477,1,0,1,0
