t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
0.17,0,0,-0.572750062022908,0,0.128506721618449,0.0210726089000701,0,0.149579330518519,0,513.018457810394,0.000120451499734386,-660,660,-1.32,1.32,0,0,0,0,0.0094451
0.18,0,0,-0.550459460206669,0,0.134121937655352,0.0242536614557587,0,0.158375599111111,0,500.934234987013,0.000107616637317065,-660,660,-1.32,1.32,0,0,0,0,0.0089811
0.19,0,0,-0.528726110666959,0,0.139517033928391,0.0276548337753123,0,0.167171867703704,0,487.850719938986,9.58872436829239e-05,-660,660,-1.32,1.32,0,0,0,0,0.0088131
0.2,0,0,-0.507376456009382,0,0.144697813322765,0.0312703229735311,0,0.175968136296296,0,473.964833016507,8.52592666067409e-05,-660,660,-1.32,1.32,0,0,0,0,0.0086937
0.21,0,0,-0.486886748767956,0,0.149668064866022,0.0350939108376821,0,0.184761975703704,0,459.649236063473,7.5569906792694e-05,-660,660,-1.32,1.32,0,0,0,0,0.0089938
0.22,0,0,-0.467057172535427,0,0.154436719988441,0.0391190951226698,0,0.193555815111111,0,445.11935282778,6.69172470200152e-05,-660,660,-1.32,1.32,0,0,0,0,0.0088469
0.23,0,0,-0.447897608835005,0,0.159010429408754,0.0433392251097649,0,0.202349654518519,0,430.521314720623,5.92063622750771e-05,-660,660,-1.32,1.32,0,0,0,0,0.0085653
0.24,0,0,-0.429411201775056,0,0.163395908973761,0.0477475849521651,0,0.211143493925926,0,415.970923001878,5.23381688228852e-05,-660,660,-1.32,1.32,0,0,0,0,0.0087808
0.25,0,0,-0.41131834887631,0,0.167599879275363,0.0523374540579707,0,0.219937333333333,0,401.439533512108,4.62498460169769e-05,-660,660,-1.32,1.32,0,0,0,0,0.00944
0.26,0,0,-0.394172989282061,0,0.171626047477647,0.0571021271890195,0,0.228728174666667,0,387.171984846704,4.07180014665443e-05,-660,660,-1.32,1.32,0,0,0,0,0.0089105
0.27,0,0,-0.377685552659833,0,0.175484051699701,0.0620349643002985,0,0.237519016,0,373.246686409227,3.58739557473342e-05,-660,660,-1.32,1.32,0,0,0,0,0.0090559
0.28,0,0,-0.361840260892772,0,0.179180392281235,0.0671294650520981,0,0.246309857333333,0,359.686366121285,3.16194481602139e-05,-660,660,-1.32,1.32,0,0,0,0,0.0089781
0.29,0,0,-0.346620287523978,0,0.182721406539023,0.0723792921276438,0,0.255100698666667,0,346.504305313341,2.78624845666542e-05,-660,660,-1.32,1.32,0,0,0,0,0.0089282
0.3,0,0,-0.331675230329951,0,0.186113260461192,0.0777782795388084,0,0.26389154,0,333.562164465897,2.45606130224729e-05,-660,660,-1.32,1.32,0,0,0,0,0.0096462
0.31,0,0,-0.317659952471977,0,0.189358432785036,0.0833204038075568,0,0.272678836592593,0,321.074505547993,2.14887057925495e-05,-660,660,-1.32,1.32,0,0,0,0,0.009219
0.32,0,0,-0.304220537062161,0,0.192466331645709,0.0889998015394757,0,0.281466133185185,0,309.069550017826,1.88433522883003e-05,-660,660,-1.32,1.32,0,0,0,0,0.0089289
0.33,0,0,-0.291334728920523,0,0.195442604392033,0.0948108253857448,0,0.290253429777778,0,297.521529178135,1.65448984237315e-05,-660,660,-1.32,1.32,0,0,0,0,0.0099156
0.34,0,0,-0.278981460462944,0,0.198292681758974,0.100748044611397,0,0.29904072637037,0,286.404585639946,1.45197260881247e-05,-660,660,-1.32,1.32,0,0,0,0,0.0098011
0.35,0,0,-0.266754559529494,0,0.201021789764232,0.106806233198731,0,0.307828022962963,0,275.525371233933,1.27481458864764e-05,-660,660,-1.32,1.32,0,0,0,0,0.009148
0.36,0,0,-0.255415655374202,0,0.203630931044402,0.112980319325968,0,0.31661125037037,0,265.109940986149,1.10046128671826e-05,-660,660,-1.32,1.32,0,0,0,0,0.0096413
0.37,0,0,-0.244557067667864,0,0.206129084869407,0.119265392908371,0,0.325394477777778,0,255.172646987252,9.54246174877937e-06,-660,660,-1.32,1.32,0,0,0,0,0.0093019
0.38,0,0,-0.234156750717849,0,0.208520944175305,0.12565676100988,0,0.334177705185185,0,245.669622871093,8.29369532517887e-06,-660,660,-1.32,1.32,0,0,0,0,0.009389
0.39,0,0,-0.224194680907267,0,0.210810991551604,0.132149941040989,0,0.342960932592593,0,236.560767243616,7.19497524848123e-06,-660,660,-1.32,1.32,0,0,0,0,0.0087664
0.4,0,0,-0.214215275738972,0,0.213003518594274,0.138740641405726,0,0.35174416,0,227.619299377315,6.23966367108153e-06,-660,660,-1.32,1.32,0,0,0,0,0.0091327
