t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
47.8,0.00790111031630029,0.0136716132793234,0.000322650289578341,0.00895205095129679,0.276514925099218,40.68933050583,8.6910207284138,40.9651004445025,8.71130482876874,29.5339449140234,-0.0758611053847314,-677.54536053274,642.45463946726,-1.5583543292253,1.4776456707747,0,0,0,0,0.0266086
47.81,0.00805205603565433,0.0130773945079791,0.000316501517206191,0.00887086144652061,0.276517750006543,40.6980712896496,8.69206712757247,40.9738560372494,8.71218774038598,29.5399471725183,-0.0754739562446072,-677.54536053274,642.45463946726,-1.5583543292253,1.4776456707747,0,0,0,0,0.0261734
47.82,0.00819779907443599,0.012482769789111,0.000310629581000699,0.00887086144652061,0.276520489992007,40.7068126306511,8.69310835389888,40.9826116299963,8.71307065200322,29.5439078021233,-0.0753180021301457,-677.54536053274,642.45463946726,-1.5583543292253,1.4776456707747,0,0,0,0,0.0256048
47.83,0.00833833110643092,0.0118881450702429,0.000304940362055639,0.00887086144652061,0.276523136478557,40.715554529042,8.69414439904453,40.9913672227432,8.71395356362046,29.5489922681232,-0.0751118905295268,-677.54536053274,642.45463946726,-1.5583543292253,1.4776456707747,0,0,0,0,0.0253633
47.84,0.00847364574144813,0.0112935203513748,0.000299485660796184,0.00887086144652061,0.276525681480942,40.7242969845775,8.69517525656082,41.0001228154901,8.71483647523771,29.5552426052824,-0.0748667032630262,-677.54536053274,642.45463946726,-1.5583543292253,1.4776456707747,0,0,0,0,0.0257988
47.85,0.00784052398284424,0.0136988956325064,0.000294319214017347,0.00887086144652061,0.276528116859771,40.7330399973236,8.6962009217836,41.0088784082371,8.71571938685495,29.5707566821735,-0.074916076782031,-677.300180647552,642.699819352448,-1.55779041548937,1.47820958451063,0,0,0,0,0.0262209
47.86,0.00799179668893885,0.0131042709136383,0.000289868040888153,0.00887086144652061,0.27653119539203,40.7417835695784,8.69722139158496,41.0176366103147,8.71657602776025,29.5754892913179,-0.0745503271186432,-677.300180647552,642.699819352448,-1.55779041548937,1.47820958451063,0,0,0,0,0.0258081
47.87,0.0081378416883745,0.0125096461947702,0.000285635135288564,0.00887086144652061,0.276534172483688,40.7505277031802,8.69823666371188,41.0263948123924,8.71743266866555,29.5785125381886,-0.0743784560774681,-677.300180647552,642.699819352448,-1.55779041548937,1.47820958451063,0,0,0,0,0.0254744
47.88,0.0082786571814928,0.0119150214759021,0.000281541696109389,0.00887086144652061,0.276537040340215,40.759272397026,8.69924673624627,41.03515301447,8.71828930957085,29.5824760429174,-0.0741612077010383,-677.300180647552,642.699819352448,-1.55779041548937,1.47820958451063,0,0,0,0,0.0265153
47.89,0.00841424185820417,0.0113203967570339,0.000277631062516437,0.00887086144652061,0.276539791662807,40.768017649777,8.70025160773864,41.0439112165477,8.71914595047615,29.5874214698275,-0.0739082250358503,-677.300180647552,642.699819352448,-1.55779041548937,1.47820958451063,0,0,0,0,0.0261111
47.9,0.00778133221700737,0.013725772038166,0.00027394849317941,0.00887086144652061,0.276542419023126,40.7767634604917,8.701251277147,41.0526694186253,8.72000259138145,29.6001452034549,-0.0739962578499696,-677.082242971829,642.917757028171,-1.55728915883521,1.47871084116479,0,0,0,0,0.0256622
47.91,0.00793285762130035,0.0131311473192979,0.0002708525354439,0.00887086144652061,0.276545670582968,40.785509830203,8.70224574391765,41.06143015121,8.72083295386505,29.604161473792,-0.0736647124994785,-677.082242971829,642.917757028171,-1.55728915883521,1.47871084116479,0,0,0,0,0.0255173
47.92,0.0080791502968911,0.0125365226004298,0.00026794179081413,0.00887086144652061,0.276548808343184,40.7942567597089,8.70323500766023,41.0701908837946,8.72166331634865,29.6064055030735,-0.0734982132530173,-677.082242971829,642.917757028171,-1.55728915883521,1.47871084116479,0,0,0,0,0.0254781
47.93,0.00822020987515074,0.0119418978815616,0.000265134560508806,0.00887086144652061,0.276551824904961,40.8030042473907,8.70421906784852,41.0789516163792,8.72249367883224,29.6092350605328,-0.0732846471248219,-677.082242971829,642.917757028171,-1.55728915883521,1.47871084116479,0,0,0,0,0.0263011
