path_id,model_seed,sensor_seed,case_status,safety_status,theta_sched_mae_deg,ey_rmse,epsi_rmse,xy_rmse,j_du,omega_cmd_rms,active_fraction,active_improve_fraction,active_degrade_fraction,fallback_fraction,safety_failure_count,case_dir
p01_factory_logistics_showcase,101,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,0.547998679752477,0.0214061805704278,0.0385761842199268,1.0984140250114,0.300895330193603,0.0504129739875503,0.233626230575218,0.956642869580359,0.0433571304196413,0.766373769424782,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed101\p01_factory_logistics_showcase\attempts\20260801_234303_971
p02_sharp_turn_transition,101,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,0.597314954154852,0.0443556786565028,0.0322978140394709,0.352620574615456,0.743498232460818,0.0885029639448518,0.428269230769231,0.979344409519533,0.020655590480467,0.571730769230769,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed101\p02_sharp_turn_transition\attempts\20260801_235529_034
p03_long_updown,101,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,1.05252860355954,0.0200056387485743,0.0223453653833309,0.378332884897292,1.91753609133609,0.0593821237183163,0.462045454545455,1,0,0.537954545454545,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed101\p03_long_updown\attempts\20260801_235827_545
p04_soft_updown_straight_turn,101,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,0.207328214958075,0.00392549076401133,0.0077981958288315,0.255716738735915,0.359766855420809,0.0345139492016533,0.0373214285714286,1,0,0.962678571428571,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed101\p04_soft_updown_straight_turn\attempts\20260802_000040_550
p05_factory_flat_logistics,101,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,0.374834057697849,0.0858240496562285,0.0626231986694996,1.10608435402492,4.76385750775923,0.118267258942395,0.0535789473684211,1,0,0.946421052631579,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed101\p05_factory_flat_logistics\attempts\20260802_000347_497
p06_downhill_after_turn,101,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,0.521152058094358,0.018349244712657,0.0162494664748731,0.185972057615497,0.544700715986512,0.0699836454429084,0.591052631578947,1,0,0.408947368421053,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed101\p06_downhill_after_turn\attempts\20260802_001335_963
