path_id,model_seed,sensor_seed,case_status,safety_status,theta_sched_mae_deg,ey_rmse,epsi_rmse,xy_rmse,j_du,omega_cmd_rms,active_fraction,active_improve_fraction,active_degrade_fraction,fallback_fraction,safety_failure_count,case_dir
p01_factory_logistics_showcase,7,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,0.408162789167546,0.0153383060609743,0.0225688527199563,0.557441903711993,0.184307621792386,0.0413863732703331,0.576641444959727,0.918095238095238,0.0819047619047619,0.423358555040273,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed7\p01_factory_logistics_showcase\attempts\20260801_214557_070
p02_sharp_turn_transition,7,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,0.675734591785373,0.0320121692043853,0.0345567641305535,0.366506568402952,0.687447953070748,0.08707502053335,0.511346153846154,1,0,0.488653846153846,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed7\p02_sharp_turn_transition\attempts\20260801_215522_871
p03_long_updown,7,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,0.916404517647182,0.033538219090494,0.0286101796188435,0.365247301225983,1.81853683314555,0.0632381155465364,0.460909090909091,0.985700197238659,0.0142998027613412,0.539090909090909,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed7\p03_long_updown\attempts\20260801_215722_913
p04_soft_updown_straight_turn,7,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,0.0164727720127803,0.00302082926670128,0.00791705665506756,0.275971555720131,0.299285172120501,0.0333408072595992,0,NaN,NaN,1,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed7\p04_soft_updown_straight_turn\attempts\20260801_215904_203
p05_factory_flat_logistics,7,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,0.117102610883856,0.00916875645665666,0.00841222942130887,0.21559494630357,0.146345474483274,0.0429704261002601,0.0416842105263158,1,0,0.958315789473684,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed7\p05_factory_flat_logistics\attempts\20260801_220111_321
p06_downhill_after_turn,7,4631,COMPLETE,PASS_NODE53_V7_CASE_SAFETY,0.462250154505383,0.0127783950709153,0.0104271359362857,0.102753094189777,0.554198107084045,0.0693090854260705,0.596578947368421,0.963828848698721,0.0361711513012792,0.403421052631579,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\53_moderntcn_fuzzyakf6d_fusion_rebuild\08_formal_six_path_exploratory_v7\cases\V7\seed7\p06_downhill_after_turn\attempts\20260801_220815_423
