t_s,reference_grade_deg,mtcn_delta_grade_deg,rkf_ra_x2_qg_x05_grade_deg,fused_grade_deg,K_eff,Kmax,target_correction_deg,applied_correction_deg,NIS,fallback,rate_limit_active,fallback_reason
11.91,5.499999999999999,5.804778934177925,5.728625441831559,5.771280676215287,0.4398781583158277,0.5,-0.033498257962638237,-0.033498257962638237,0.007249955592273804,0,0,NONE
11.92,5.499999999999999,5.804542257027223,5.7286554575788005,5.771161300225076,0.43987830617148616,0.5,-0.03338095680214754,-0.03338095680214754,0.007199264045271997,0,0,NONE
11.93,5.499999999999999,5.80431304937678,5.728952769462129,5.771163708237758,0.4398781583158277,0.5,-0.03314934113902161,-0.03314934113902161,0.0070997115289774685,0,0,NONE
11.94,5.499999999999999,5.803756019200961,5.729758787343232,5.77120627136577,0.4398779118896308,0.5,-0.032549747835190546,-0.032549747835190546,0.006845209720628993,0,0,NONE
11.95,5.499999999999999,5.80412348633581,5.729399953855474,5.77125424385104,0.4398780597453639,0.5,-0.032869242484770154,-0.032869242484770154,0.006980242841379841,0,0,NONE
11.96,5.499999999999999,5.805436524213151,5.729150611201357,5.771880073688653,0.43987741903685884,0.5,-0.0335564505244985,-0.0335564505244985,0.007275196628436478,0,0,NONE
11.97,5.499999999999999,5.803289081925505,5.729008637124078,5.770614798903212,0.4398773204662441,0.5,-0.032674283022292375,-0.032674283022292375,0.006897712293480303,0,0,NONE
11.98,5.499999999999999,5.80029243054341,5.730619239360171,5.769644780765125,0.4398772218956094,0.5,-0.030647649778284606,-0.030647649778284606,0.006068586340259846,0,0,NONE
11.99,5.499999999999999,5.79898228202863,5.73010052926781,5.768682764590041,0.4398772711809295,0.5,-0.03029951743858891,-0.03029951743858891,0.0059314993401916195,0,0,NONE
12.0,5.499999999999999,5.798338918020827,5.730092351431747,5.768318807905708,0.4398772218956094,0.5,-0.03002011011511799,-0.03002011011511799,0.005822610573843874,0,0,NONE
12.01,5.499999999999999,5.79776998526601,5.729781776900449,5.767863527750149,0.43987712332495443,0.5,-0.029906457515860543,-0.029906457515860543,0.005778609789644527,0,0,NONE
12.02,5.499999999999999,5.7942342544793695,5.728775585753596,5.765440490035901,0.43987702475427953,0.5,-0.028793764443469472,-0.028793764443469472,0.005356616542012478,0,0,NONE
12.03,5.499999999999999,5.790347562068726,5.729518469092352,5.7635902416317775,0.43987702475427953,0.5,-0.02675732043694916,-0.02675732043694916,0.004625715330964274,0,0,NONE
12.04,5.499999999999999,5.787402771160921,5.729064578588577,5.761741143457874,0.43987697546893434,0.5,-0.025661627703046707,-0.025661627703046707,0.004254633774166522,0,0,NONE
12.05,5.499999999999999,5.783190708802888,5.7286600699056835,5.759203938981958,0.4398769261835846,0.5,-0.02398676982092928,-0.02398676982092928,0.00371738411408453,0,0,NONE
12.06,5.499999999999999,5.7791306998118035,5.728770425594296,5.756978379669268,0.4398768768982293,0.5,-0.022152320142535434,-0.022152320142535434,0.0031705343432712235,0,0,NONE
12.07,5.499999999999999,5.773284276030823,5.729455792977295,5.75400513978605,0.4398768768982293,0.5,-0.019279136244773006,-0.019279136244773006,0.002401425779443473,0,0,NONE
12.08,5.499999999999999,5.767477614540035,5.729431889834932,5.750742179977425,0.4398768768982293,0.5,-0.016735434562610698,-0.016735434562610698,0.0018095392661210605,0,0,NONE
12.09,5.499999999999999,5.761768673559579,5.729884385903761,5.747743512683413,0.4398768768982293,0.5,-0.014025160876166053,-0.014025160876166053,0.0012708951625307397,0,0,NONE
12.1,5.499999999999999,5.755720404785514,5.729082927974261,5.744003194677331,0.4398768768982293,0.5,-0.011717210108183052,-0.011717210108183052,0.0008870384771900538,0,0,NONE
12.11,5.499999999999999,5.751743780848071,5.728247749921453,5.741408420144565,0.4398768768982293,0.5,-0.01033536070350497,-0.01033536070350497,0.0006901528721490907,0,0,NONE
12.12,5.499999999999999,5.7456289414822574,5.727871496061157,5.737817851848733,0.4398768768982293,0.5,-0.007811089633524453,-0.007811089633524453,0.00039420058677240463,0,0,NONE
12.13,5.499999999999999,5.738953272854011,5.728158749764913,5.734205011749973,0.4398768768982293,0.5,-0.004748261104038077,-0.004748261104038077,0.00014566768173578993,0,0,NONE
12.14,5.499999999999999,5.73278798225202,5.7290467692869145,5.731142309177118,0.4398768768982293,0.5,-0.001645673074902077,-0.0016456730749020768,1.7497707436725806e-05,0,0,NONE
12.15,5.499999999999999,5.727233862039932,5.728292232316783,5.727699414651915,0.4398768768982293,0.5,0.00046555261198341906,0.00046555261198341896,1.4003337586675926e-06,0,0,NONE
12.16,5.499999999999999,5.724635792009852,5.729915429161266,5.726958182311171,0.4398768768982293,0.5,0.0023223903013199435,0.0023223903013199435,3.48469234892974e-05,0,0,NONE
12.17,5.499999999999999,5.720072157216933,5.729743299177507,5.724326268938589,0.4398768768982293,0.5,0.004254111721656737,0.004254111721656737,0.00011692619196695068,0,0,NONE
12.18,5.499999999999999,5.71417109293148,5.730240254693155,5.721239545621578,0.4398768768982293,0.5,0.007068452690098048,0.007068452690098048,0.00032280684459651813,0,0,NONE
12.19,5.499999999999999,5.708396159747393,5.729525123928845,5.717690302523624,0.4398768768982293,0.5,0.00929414277623185,0.00929414277623185,0.0005581008746560864,0,0,NONE
12.2,5.499999999999999,5.703273330877818,5.729086716118551,5.714628042159682,0.4398768768982293,0.5,0.011354711281864502,0.011354711281864502,0.0008330023280550725,0,0,NONE
12.21,5.499999999999999,5.700541184414089,5.729703394810626,5.713368966446766,0.4398768768982293,0.5,0.01282778203267803,0.01282778203267803,0.001063156422915568,0,0,NONE
12.22,5.499999999999999,5.6948994209593025,5.729332920621803,5.7100459212515196,0.4398768768982293,0.5,0.015146500292217249,0.015146500292217249,0.0014822403058836662,0,0,NONE
12.23,5.499999999999999,5.688720428200311,5.729849301481306,5.706812068529498,0.4398768768982293,0.5,0.018091640329187388,0.018091640329187388,0.0021147055927582975,0,0,NONE
12.24,5.499999999999999,5.682680580516863,5.729917016647464,5.703458796517795,0.4398768768982293,0.5,0.02077821600093135,0.02077821600093135,0.002789398332200722,0,0,NONE
12.25,5.499999999999999,5.67733894881738,5.728210445839203,5.699716146557696,0.4398769261835846,0.5,0.02237719774031691,0.02237719774031691,0.003235231054525011,0,0,NONE
12.26,5.499999999999999,5.675158716894491,5.728006371431618,5.6984051781236795,0.4398768768982293,0.5,0.023246461229188022,0.023246461229188022,0.0034914652518501783,0,0,NONE
12.27,5.499999999999999,5.67006816729968,5.7281459244730755,5.6956152297423674,0.4398768768982293,0.5,0.025547062442686636,0.025547062442686636,0.004216731638970146,0,0,NONE
12.28,5.499999999999999,5.663913951002849,5.7285911006316494,5.692363933588245,0.4398768768982293,0.5,0.028449982585396532,0.028449982585396532,0.0052294743035727525,0,0,NONE
12.29,5.499999999999999,5.657728496307723,5.72853425269343,5.688874311293085,0.4398768768982293,0.5,0.031145814985362095,0.031145814985362095,0.006267486719946727,0,0,NONE
12.3,5.499999999999999,5.652400928284271,5.728926042572761,5.6860625565617715,0.4398768768982293,0.5,0.033661628277501,0.033661628277501,0.007320896434732217,0,0,NONE
12.31,5.499999999999999,5.649599677140428,5.72982297427465,5.684888050538309,0.4398768768982293,0.5,0.03528837339787992,0.03528837339787992,0.008045579007150507,0,0,NONE
12.32,5.499999999999999,5.6433215711667,5.7290952800580905,5.681051442353822,0.4398768768982293,0.5,0.03772987118712268,0.03772987118712268,0.009197391399684304,0,0,NONE
12.33,5.499999999999999,5.636650450081165,5.7278754588860465,5.676778222049269,0.4398768768982293,0.5,0.04012777196810489,0.04012777196810489,0.010403611290023648,0,0,NONE
12.34,5.499999999999999,5.6295021573345245,5.726777648064254,5.672291396395461,0.4398768768982293,0.5,0.04278923906093607,0.04278923906093607,0.011829411790082414,0,0,NONE
12.35,5.499999999999999,5.622848022863404,5.726703166625413,5.668531499151253,0.4398768768982293,0.5,0.04568347628784883,0.04568347628784883,0.01348380030092774,0,0,NONE
12.36,5.499999999999999,5.619708827462022,5.7256681918183405,5.6663179017332,0.4398768768982293,0.5,0.046609074271179364,0.046609074271179364,0.01403572911993716,0,0,NONE
12.37,5.499999999999999,5.613418170312183,5.725438334017469,5.662693244551539,0.43987682761286945,0.5,0.0492750742393556,0.0492750742393556,0.015687318645873916,0,0,NONE
12.38,5.499999999999999,5.605955958409862,5.725182639367866,5.658401012596481,0.43987682761286945,0.5,0.05244505418661845,0.05244505418661845,0.017770646202470274,0,0,NONE
12.39,5.499999999999999,5.598227004752164,5.725781434140386,5.6543352424994255,0.43987682761286945,0.5,0.05610823774726107,0.05610823774726107,0.020339833838481012,0,0,NONE
12.4,5.499999999999999,5.591122233893078,5.726405218045644,5.650630083792111,0.43987682761286945,0.5,0.05950784989903336,0.05950784989903336,0.02287929623118933,0,0,NONE
12.41,5.499999999999999,5.586804899298468,5.725968443938255,5.6480197178339795,0.43987682761286945,0.5,0.061214818535511605,0.061214818535511605,0.024210696105490342,0,0,NONE
12.42,5.499999999999999,5.578461767681226,5.725773571831339,5.643260816760706,0.43987682761286945,0.5,0.06479904907947986,0.06479904907947986,0.02712885154337783,0,0,NONE
12.43,5.499999999999999,5.569497503757601,5.7258166021033645,5.63825865283324,0.43987682761286945,0.5,0.06876114907563857,0.06876114907563857,0.030547832095769747,0,0,NONE
12.44,5.499999999999999,5.5604829657608645,5.726453123879953,5.633489392392695,0.43987682761286945,0.5,0.07300642663183086,0.07300642663183086,0.03443628771112546,0,0,NONE
12.45,5.499999999999999,5.552310578070839,5.726834128779137,5.629079443900139,0.43987682761286945,0.5,0.07676886582930022,0.07676886582930022,0.03807714629127488,0,0,NONE
12.46,5.499999999999999,5.548745444297638,5.726522883163688,5.626945620127177,0.43987682761286945,0.5,0.07820017582953874,0.07820017582953874,0.03951023408378238,0,0,NONE
12.47,5.499999999999999,5.541570438126538,5.727344927009483,5.623288330947771,0.43987682761286945,0.5,0.0817178928212322,0.0817178928212322,0.043144800223382955,0,0,NONE
12.48,5.499999999999999,5.532446318333792,5.728008462562605,5.618469573938333,0.43987682761286945,0.5,0.08602325560454036,0.08602325560454036,0.04781078704666257,0,0,NONE
12.49,5.499999999999999,5.522964572413262,5.727296376811248,5.6128453983122615,0.43987682761286945,0.5,0.08988082589899962,0.08988082589899962,0.05219492194584568,0,0,NONE
12.5,5.499999999999999,5.5146890899681384,5.727651128155519,5.608366155727975,0.43987682761286945,0.5,0.09367706575983605,0.09367706575983605,0.056697081160687224,0,0,NONE
12.51,5.499999999999999,5.509824676415745,5.728055404997779,5.605819306236474,0.43987677832750416,0.5,0.09599462982072914,0.09599462982072914,0.059537163526555435,0,0,NONE
12.52,5.499999999999999,5.500944870243591,5.726663324169229,5.600233176565466,0.43987677832750416,0.5,0.09928830632187496,0.09928830632187496,0.06369281867718075,0,0,NONE
12.53,5.499999999999999,5.491478154073876,5.728122832121392,5.595572652661767,0.43987677832750416,0.5,0.10409449858789065,0.10409449858789065,0.07000834626348157,0,0,NONE
12.54,5.499999999999999,5.481568648490693,5.727317696256206,5.589667947898839,0.43987677832750416,0.5,0.10809929940814557,0.10809929940814557,0.07549879538123877,0,0,NONE
12.55,5.499999999999999,5.472246076840847,5.727359900597281,5.584464723741638,0.43987677832750416,0.5,0.11221864690079082,0.11221864690079082,0.08136250651472034,0,0,NONE
12.56,5.499999999999999,5.466818537736196,5.727148286100259,5.5813315487493895,0.43987677832750416,0.5,0.1145130110131935,0.1145130110131935,0.08472350849519632,0,0,NONE
12.57,5.499999999999999,5.45741844816466,5.725171702751806,5.575196887179157,0.43987677832750416,0.5,0.11777843901449771,0.11777843901449771,0.08962431551157293,0,0,NONE
12.58,5.499999999999999,5.447274654240528,5.725080063969342,5.586177359104934,0.5,0.5,0.13890270486440717,0.13890270486440717,0.0862980101021972,0,0,NONE
12.59,5.499999999999999,5.436564880765299,5.725190688984897,5.580877784875098,0.5,0.5,0.14431290410979913,0.14431290410979913,0.09315146912632082,0,0,NONE
12.6,5.499999999999999,5.427325650961401,5.725865613171559,5.55864644774042,0.43987677832750416,0.5,0.13132079677901912,0.13132079677901912,0.11141951968561134,0,0,NONE
12.61,5.499999999999999,5.420706215636325,5.724381034385511,5.5542857165669055,0.43987677832750416,0.5,0.13357950093058066,0.13357950093058066,0.11528529011970189,0,0,NONE
12.62,5.499999999999999,5.409679632427335,5.721907699915755,5.565793666171545,0.5,0.5,0.15611403374421018,0.15611403374421018,0.10900922866947677,0,0,NONE
12.63,5.499999999999999,5.398610005617017,5.721709556836181,5.5601597812265995,0.5,0.5,0.16154977560958256,0.16154977560958256,0.11673258264997803,0,0,NONE
12.64,5.499999999999999,5.387457026505386,5.720584508746473,5.5540207676259294,0.5,0.5,0.16656374112054348,0.16656374112054348,0.12409100717778114,0,0,NONE
12.65,5.499999999999999,5.3767600907773705,5.72029013655382,5.548525113665596,0.5,0.5,0.1717650228882249,0.1717650228882249,0.13196198483204083,0,0,NONE
12.66,5.499999999999999,5.370492959797263,5.7197450483086065,5.524120843315785,0.43987677832750416,0.5,0.15362788351852222,0.15362788351852222,0.15248754014002094,0,0,NONE
12.67,5.499999999999999,5.361284262061713,5.720034180850718,5.5190900205638735,0.43987677832750416,0.5,0.1578057585021612,0.1578057585021612,0.1608940403578418,0,0,NONE
12.68,5.499999999999999,5.351559551169739,5.720754046607631,5.513959636399208,0.43987677832750416,0.5,0.1624000852294685,0.1624000852294685,0.17039889313105,0,0,NONE
12.69,5.499999999999999,5.340606253619339,5.7201669770810195,5.53038661535018,0.5,0.5,0.18978036173083998,0.18978036173083998,0.16109494618704237,0,0,NONE
12.7,5.499999999999999,5.330638066975673,5.7197592241006365,5.501803427950873,0.43987677832750416,0.5,0.1711653609751992,0.1711653609751992,0.1892892822013125,0,0,NONE
12.71,5.499999999999999,5.324523757954715,5.7188250082103185,5.497967721607656,0.43987677832750416,0.5,0.1734439636529417,0.1734439636529417,0.19436257457921036,0,0,NONE
12.72,5.499999999999999,5.313354365630685,5.719490179677119,5.5164222726539025,0.5,0.5,0.20306790702321686,0.20306790702321686,0.18444290816552822,0,0,NONE
12.73,5.499999999999999,5.301285739827949,5.718662349877235,5.5099740448525925,0.5,0.5,0.20868830502464286,0.20868830502464286,0.19479401060448637,0,0,NONE
12.74,5.499999999999999,5.290597256392538,5.718182459460174,5.5043898579263555,0.5,0.5,0.21379260153381766,0.21379260153381766,0.20443945755955809,0,0,NONE
12.75,5.499999999999999,5.280609145698484,5.717325227807,5.472710408940188,0.43987677832750416,0.5,0.19210126324170376,0.19210126324170376,0.23842659972840327,0,0,NONE
12.76,5.499999999999999,5.274661127171625,5.717983598427314,5.469668387587766,0.43987677832750416,0.5,0.19500726041614,0.19500726041614,0.24569472134112616,0,0,NONE
12.77,5.499999999999999,5.2669442477199055,5.719198771866886,5.465880510785718,0.43987677832750416,0.5,0.19893626306581202,0.19893626306581202,0.255694964275708,0,0,NONE
12.78,5.499999999999999,5.254888368158209,5.718675297983825,5.486781833071018,0.5,0.5,0.23189346491280804,0.23189346491280804,0.2405228800382928,0,0,NONE
12.79,5.499999999999999,5.24211152350872,5.7186529669367205,5.48038224522272,0.5,0.5,0.23827072171400024,0.23827072171400024,0.25393393142248005,0,0,NONE
12.8,5.499999999999999,5.231831543824252,5.718675117930791,5.475253330877521,0.5,0.5,0.24342178705326933,0.24342178705326933,0.26503197247484145,0,0,NONE
12.81,5.499999999999999,5.225731271916746,5.718682168516669,5.442568924186775,0.43987677832750416,0.5,0.21683765227002924,0.21683765227002924,0.30378313290302117,0,0,NONE
12.82,5.499999999999999,5.214815195273608,5.71744233982997,5.466128767551789,0.5,0.5,0.25131357227818074,0.25131357227818074,0.2824953235262869,0,0,NONE
12.83,5.499999999999999,5.202702917857061,5.716439088333492,5.459571003095276,0.5,0.5,0.25686808523821514,0.25686808523821514,0.29512070025126264,0,0,NONE
12.84,5.499999999999999,5.19007385276306,5.71772175827413,5.453897805518595,0.5,0.5,0.26382395275553494,0.26382395275553494,0.3113205471596904,0,0,NONE
12.85,5.499999999999999,5.178627003990703,5.718219237998954,5.448423120994828,0.5,0.5,0.2697961170041253,0.2697961170041253,0.3255747599548374,0,0,NONE
12.86,5.499999999999999,5.172463040985238,5.719217078569684,5.412967445575439,0.43987677832750416,0.5,0.2405044045902011,0.2405044045902011,0.3737148303765816,0,0,NONE
12.87,5.499999999999999,5.163566855486325,5.718336023495219,5.407596929825508,0.43987677832750416,0.5,0.2440300743391824,0.2440300743391824,0.38475207274582474,0,0,NONE
12.88,5.499999999999999,5.150909434657856,5.718193637755099,5.434551536206477,0.5,0.5,0.28364210154862124,0.28364210154862124,0.35984938506130193,0,0,NONE
12.89,5.499999999999999,5.137762202933394,5.716521572976275,5.427141887954835,0.5,0.5,0.2893796850214404,0.2893796850214404,0.3745548759765409,0,0,NONE
12.9,5.499999999999999,5.126481512262902,5.71791562193039,5.422198567096647,0.5,0.5,0.2957170548337442,0.2957170548337442,0.391139900000636,0,0,NONE
12.91,5.499999999999999,5.119768338239885,5.716833347067741,5.382403370775165,0.43987677832750416,0.5,0.26263503253528026,0.26263503253528026,0.44565581214366046,0,0,NONE
12.92,5.499999999999999,5.110206891156247,5.7170232103692085,5.377131298688199,0.43987677832750416,0.5,0.26692440753195174,0.26692440753195174,0.460331653008419,0,0,NONE
12.93,5.499999999999999,5.097345802879355,5.71665131866901,5.406998560774183,0.5,0.5,0.30965275789482727,0.30965275789482727,0.42887356770140656,0,0,NONE
12.94,5.499999999999999,5.084355665752476,5.715779524511706,5.400067595132091,0.5,0.5,0.315711929379615,0.315711929379615,0.4458218611133566,0,0,NONE
12.95,5.499999999999999,5.072407709904528,5.715838891082805,5.394123300493667,0.5,0.5,0.3217155905891386,0.3217155905891386,0.4629388103314907,0,0,NONE
12.96,5.499999999999999,5.0672869630008375,5.71659680039328,5.352903282409381,0.43987677832750416,0.5,0.28561631940854293,0.28561631940854293,0.5270602945057457,0,0,NONE
12.97,5.499999999999999,5.0596483902567115,5.716670865685707,5.348657320037179,0.43987677832750416,0.5,0.2890089297804679,0.2890089297804679,0.5396557232198522,0,0,NONE
12.98,5.499999999999999,5.050544310530441,5.714930920266021,5.342792551984861,0.43987677832750416,0.5,0.29224824145441997,0.29224824145441997,0.5518208131524659,0,0,NONE
12.99,5.499999999999999,5.037049695455721,5.716836188648775,5.376942942052247,0.5,0.5,0.33989324659652664,0.33989324659652664,0.5167309171343433,0,0,NONE
13.0,5.499999999999999,5.025673522665033,5.717321590232345,5.3714975564486895,0.5,0.5,0.34582403378365584,0.34582403378365584,0.5349210893421633,0,0,NONE
13.01,5.499999999999999,5.0204972772002785,5.716268124025761,5.3265507157560705,0.43987677832750416,0.5,0.30605343855579226,0.30605343855579226,0.6051858848964102,0,0,NONE
13.02,5.499999999999999,5.014199277388289,5.715431795575674,5.322655178347039,0.43987677832750416,0.5,0.30845590095875025,0.30845590095875025,0.6147243688073448,0,0,NONE
13.03,5.499999999999999,5.006398488951006,5.715165497345361,5.318168637188338,0.43987677832750416,0.5,0.3117701482373321,0.3117701482373321,0.6280053198112409,0,0,NONE
13.04,5.499999999999999,4.995531216426967,5.715083303784728,5.355307260105848,0.5,0.5,0.3597760436788806,0.3597760436788806,0.5789537340811498,0,0,NONE
13.05,5.499999999999999,4.983984739899398,5.715545597763253,5.3497651688313255,0.5,0.5,0.3657804289319271,0.3657804289319271,0.5984395747151688,0,0,NONE
13.06,5.499999999999999,4.979359174223343,5.714513375056395,5.302736435659717,0.43987677832750416,0.5,0.3233772614363741,0.3233772614363741,0.6756366834269343,0,0,NONE
13.07,5.499999999999999,4.971279702768512,5.712364766553074,5.297265813092698,0.43987677832750416,0.5,0.3259861103241862,0.3259861103241862,0.6865820667536214,0,0,NONE
13.08,5.499999999999999,4.96249553061261,5.7102518590111275,5.291416175322554,0.43987677832750416,0.5,0.3289206447099429,0.3289206447099429,0.6989989596901109,0,0,NONE
13.09,5.499999999999999,4.953854796364647,5.70966605397179,5.286318617384536,0.43987677832750416,0.5,0.3324638210198896,0.3324638210198896,0.7141394875771966,0,0,NONE
13.1,5.499999999999999,4.942357752421029,5.70826335696835,5.324821573440918,0.5,0.5,0.3829528022736606,0.38246382101988957,0.6559487059185342,0,1,NONE
13.11,5.499999999999999,4.935521228842853,5.707551978696851,5.2751196278583965,0.43987677832750416,0.5,0.339598399015544,0.339598399015544,0.745118818654444,0,0,NONE
13.12,5.499999999999999,4.926319543484024,5.706623216607865,5.269557009334857,0.43987677832750416,0.5,0.3432374658508328,0.3432374658508328,0.7611734604168244,0,0,NONE
13.13,5.499999999999999,4.918629234779123,5.706957729800693,5.265396633432981,0.43987677832750416,0.5,0.34676739865385753,0.34676739865385753,0.7769101310186384,0,0,NONE
13.14,5.499999999999999,4.908042552209433,5.708026812005124,5.30480995086329,0.5,0.5,0.39999212989784555,0.3967673986538575,0.7156196689098396,0,1,NONE
13.15,5.499999999999999,4.896564911959091,5.707361649089855,5.301963280524474,0.5,0.5,0.4053983685653823,0.4053983685653823,0.7350947694827826,0,0,NONE
13.16,5.499999999999999,4.892203445387788,5.707151281555884,5.250680114231383,0.43987682761286945,0.5,0.3584766688435945,0.3584766688435945,0.8302634773745292,0,0,NONE
13.17,5.499999999999999,4.886966033431972,5.706972501714858,5.2476678773222805,0.43987682761286945,0.5,0.3607018438903087,0.3607018438903087,0.840602870013267,0,0,NONE
13.18,5.499999999999999,4.880255350410911,5.707970258651464,5.244347958415642,0.43987682761286945,0.5,0.3640926080047319,0.3640926080047319,0.8564812643048665,0,0,NONE
13.19,5.499999999999999,4.873445740526112,5.707198904239434,5.240194437192521,0.43987682761286945,0.5,0.3667486966664099,0.3667486966664099,0.8690230621339892,0,0,NONE
13.2,5.499999999999999,4.867109861988773,5.7063190775357135,5.236258508066314,0.43987677832750416,0.5,0.36914864607754017,0.36914864607754017,0.8804340365510616,0,0,NONE
13.21,5.499999999999999,4.86231186467171,5.707047415333271,5.233891417235428,0.43987677832750416,0.5,0.3715795525637177,0.3715795525637177,0.8920678312130148,0,0,NONE
13.22,5.499999999999999,4.855157073493604,5.705665117553787,5.229275811856424,0.43987677832750416,0.5,0.37411873836282034,0.37411873836282034,0.9043013640484863,0,0,NONE
13.23,5.499999999999999,4.848783614556782,5.705567755331619,5.2256630621229165,0.43987677832750416,0.5,0.37687944756613384,0.37687944756613384,0.9176967063118899,0,0,NONE
13.24,5.499999999999999,4.842667693556528,5.704422768907231,5.221733739809172,0.43987677832750416,0.5,0.37906604625264284,0.37906604625264284,0.9283762778477309,0,0,NONE
13.25,5.499999999999999,4.834259001950099,5.704032149072818,5.216852011782215,0.43987677832750416,0.5,0.382593009832116,0.382593009832116,0.9457325259230372,0,0,NONE
13.26,5.499999999999999,4.831830247092952,5.70483084257632,5.215842936512169,0.43987677832750416,0.5,0.38401268941921635,0.38401268941921635,0.9527641662021128,0,0,NONE
13.27,5.499999999999999,4.827118879623941,5.704403676022315,5.213016089539358,0.43987677832750416,0.5,0.38589720991541676,0.38589720991541676,0.9621383838511238,0,0,NONE
13.28,5.499999999999999,4.821345522019538,5.705458855422961,5.210246446793427,0.43987677832750416,0.5,0.3889009247738884,0.3889009247738884,0.9771747029292702,0,0,NONE
13.29,5.499999999999999,4.815073771686715,5.706455707737613,5.207171985976117,0.43987677832750416,0.5,0.3920982142894021,0.3920982142894021,0.9933081356521882,0,0,NONE
13.3,5.499999999999999,4.809843857015332,5.706015482201776,5.204048944330869,0.43987677832750416,0.5,0.39420508731553666,0.39420508731553666,1.0040115595595482,0,0,NONE
13.31,5.499999999999999,4.8075154134639755,5.704523072280798,5.202088252559417,0.43987677832750416,0.5,0.39457283909544094,0.39457283909544094,1.005885707179179,0,0,NONE
13.32,5.499999999999999,4.801922393901635,5.704037581346327,5.198741916235119,0.43987677832750416,0.5,0.39681952233348383,0.39681952233348383,1.0173732716822264,0,0,NONE
13.33,5.499999999999999,4.796472737794821,5.704719630684903,5.195989454965276,0.43987677832750416,0.5,0.39951671717045495,0.39951671717045495,1.031250510534455,0,0,NONE
13.34,5.499999999999999,4.790905027436013,5.704799073089207,5.1929057959706295,0.43987677832750416,0.5,0.4020007685346161,0.4020007685346161,1.04411426780654,0,0,NONE
13.35,5.499999999999999,4.786676730823969,5.702939837832059,5.1897195944350365,0.43987677832750416,0.5,0.4030428636110679,0.4030428636110679,1.0495345391324122,0,0,NONE
13.36,5.499999999999999,4.784947387802524,5.702965521835033,5.188762247046971,0.43987677832750416,0.5,0.40381485924444716,0.40381485924444716,1.0535589847930549,0,0,NONE
13.37,5.499999999999999,4.779829280264028,5.703197692654538,5.185997602715748,0.43987677832750416,0.5,0.4061683224517196,0.4061683224517196,1.0658752116087737,0,0,NONE
13.38,5.499999999999999,4.773776887923196,5.702153386501606,5.182148151192835,0.43987677832750416,0.5,0.40837126326963963,0.40837126326963963,1.0774685707325442,0,0,NONE
13.39,5.499999999999999,4.767349344396558,5.701555147748753,5.178284829512653,0.43987682761286945,0.5,0.410935485116096,0.410935485116096,1.09104191106496,0,0,NONE
13.4,5.499999999999999,4.7617233949825595,5.699979870126036,5.174440676755905,0.43987682761286945,0.5,0.4127172817733456,0.4127172817733456,1.1005238345220218,0,0,NONE
13.41,5.499999999999999,4.7583437931417265,5.699155360919234,5.172185000957187,0.43987682761286945,0.5,0.41384120781546035,0.41384120781546035,1.1065259655055704,0,0,NONE
13.42,5.499999999999999,4.751989394075391,5.697646939530673,5.167962235178433,0.43987682761286945,0.5,0.4159728411030422,0.4159728411030422,1.1179544178175744,0,0,NONE
13.43,5.499999999999999,4.74570958235545,5.69589492170307,5.163674095071939,0.43987682761286945,0.5,0.4179645127164891,0.4179645127164891,1.1286855440708332,0,0,NONE
13.44,5.499999999999999,4.739510668691987,5.693682999808449,5.159228966699473,0.43987682761286945,0.5,0.4197182980074857,0.4197182980074857,1.1381773788661271,0,0,NONE
13.45,5.499999999999999,4.73402175334525,5.691754987230831,5.155306409966253,0.43987682761286945,0.5,0.4212846566210035,0.4212846566210035,1.14668842343673,0,0,NONE
13.46,5.499999999999999,4.731306638558419,5.6912112620426365,5.153546439147583,0.43987682761286945,0.5,0.42223980058916377,0.42223980058916377,1.1518939019731709,0,0,NONE
13.47,5.499999999999999,4.72617377820734,5.690172559271083,5.1502145038443325,0.43987682761286945,0.5,0.42404072563699285,0.42404072563699285,1.1617409063164326,0,0,NONE
13.48,5.499999999999999,4.719975682891748,5.688863320489869,5.146166903231737,0.43987682761286945,0.5,0.4261912203399887,0.4261912203399887,1.1735541711321675,0,0,NONE
13.49,5.499999999999999,4.713462494067891,5.688002531515437,5.142140074122045,0.43987682761286945,0.5,0.42867758005415335,0.42867758005415335,1.1872869229437764,0,0,NONE
13.5,5.499999999999999,4.707534159657856,5.687539768011417,5.13861591770324,0.43987682761286945,0.5,0.4310817580453848,0.4310817580453848,1.2006417313638154,0,0,NONE
13.51,5.499999999999999,4.703816842418952,5.68836278632493,5.1368957888634315,0.43987682761286945,0.5,0.4330789464444795,0.4330789464444795,1.2117925741380038,0,0,NONE
13.52,5.499999999999999,4.697613872946987,5.6880553753009595,5.133286138938577,0.43987682761286945,0.5,0.43567226599159004,0.43567226599159004,1.226348693254355,0,0,NONE
13.53,5.499999999999999,4.6915258422284865,5.687826353058107,5.1297753502813,0.43987682761286945,0.5,0.43824950805281465,0.43824950805281465,1.2409006673921978,0,0,NONE
13.54,5.499999999999999,4.685014938293302,5.687548348607464,5.126006154398207,0.43987682761286945,0.5,0.44099121610490466,0.44099121610490466,1.2564754913461857,0,0,NONE
13.55,5.499999999999999,4.679544895439457,5.688182519920742,5.123221213907266,0.43987682761286945,0.5,0.44367631846780875,0.44367631846780875,1.271822900815234,0,0,NONE
