t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
0.16,0,0,-0.595535943328136,0,0.122666123157561,0.018116938768365,0,0.140783061925926,0,523.7584856553,0.000134385950142146,-660,660,-1.32,1.32,0,0,0,0,0.0096567
0.17,0,0,-0.572750062022908,0,0.128506721618449,0.0210726089000701,0,0.149579330518519,0,513.018457810394,0.000120451499734386,-660,660,-1.32,1.32,0,0,0,0,0.0085361
0.18,0,0,-0.550459460206669,0,0.134121937655352,0.0242536614557587,0,0.158375599111111,0,500.934234987013,0.000107616637317065,-660,660,-1.32,1.32,0,0,0,0,0.0087067
0.19,0,0,-0.528726110666959,0,0.139517033928391,0.0276548337753123,0,0.167171867703704,0,487.850719938986,9.58872436829239e-05,-660,660,-1.32,1.32,0,0,0,0,0.0089668
0.2,0,0,-0.507376456009382,0,0.144697813322765,0.0312703229735311,0,0.175968136296296,0,473.964833016507,8.52592666067409e-05,-660,660,-1.32,1.32,0,0,0,0,0.0083401
0.21,0,0,-0.486886748767956,0,0.149668064866022,0.0350939108376821,0,0.184761975703704,0,459.649236063473,7.5569906792694e-05,-660,660,-1.32,1.32,0,0,0,0,0.0082167
0.22,0,0,-0.467057172535427,0,0.154436719988441,0.0391190951226698,0,0.193555815111111,0,445.11935282778,6.69172470200152e-05,-660,660,-1.32,1.32,0,0,0,0,0.0081786
0.23,0,0,-0.447897608835005,0,0.159010429408754,0.0433392251097649,0,0.202349654518519,0,430.521314720623,5.92063622750771e-05,-660,660,-1.32,1.32,0,0,0,0,0.0084853
0.24,0,0,-0.429411201775056,0,0.163395908973761,0.0477475849521651,0,0.211143493925926,0,415.970923001878,5.23381688228852e-05,-660,660,-1.32,1.32,0,0,0,0,0.0080182
0.25,0,0,-0.41131834887631,0,0.167599879275363,0.0523374540579707,0,0.219937333333333,0,401.439533512108,4.62498460169769e-05,-660,660,-1.32,1.32,0,0,0,0,0.0086109
0.26,0,0,-0.394172989282061,0,0.171626047477647,0.0571021271890195,0,0.228728174666667,0,387.171984846704,4.07180014665443e-05,-660,660,-1.32,1.32,0,0,0,0,0.0082957
0.27,0,0,-0.377685552659833,0,0.175484051699701,0.0620349643002985,0,0.237519016,0,373.246686409227,3.58739557473342e-05,-660,660,-1.32,1.32,0,0,0,0,0.0082488
0.28,0,0,-0.361840260892772,0,0.179180392281235,0.0671294650520981,0,0.246309857333333,0,359.686366121285,3.16194481602139e-05,-660,660,-1.32,1.32,0,0,0,0,0.0076063
0.29,0,0,-0.346620287523978,0,0.182721406539023,0.0723792921276438,0,0.255100698666667,0,346.504305313341,2.78624845666542e-05,-660,660,-1.32,1.32,0,0,0,0,0.0083647
0.3,0,0,-0.331675230329951,0,0.186113260461192,0.0777782795388084,0,0.26389154,0,333.562164465897,2.45606130224729e-05,-660,660,-1.32,1.32,0,0,0,0,0.0077958
0.31,0,0,-0.317659952471977,0,0.189358432785036,0.0833204038075568,0,0.272678836592593,0,321.074505547993,2.14887057925495e-05,-660,660,-1.32,1.32,0,0,0,0,0.0082104
0.32,0,0,-0.304220537062161,0,0.192466331645709,0.0889998015394757,0,0.281466133185185,0,309.069550017826,1.88433522883003e-05,-660,660,-1.32,1.32,0,0,0,0,0.0079246
0.33,0,0,-0.291334728920523,0,0.195442604392033,0.0948108253857448,0,0.290253429777778,0,297.521529178135,1.65448984237315e-05,-660,660,-1.32,1.32,0,0,0,0,0.0086293
0.34,0,0,-0.278981460462944,0,0.198292681758974,0.100748044611397,0,0.29904072637037,0,286.404585639946,1.45197260881247e-05,-660,660,-1.32,1.32,0,0,0,0,0.011083
0.35,0,0,-0.266754559529494,0,0.201021789764232,0.106806233198731,0,0.307828022962963,0,275.525371233933,1.27481458864764e-05,-660,660,-1.32,1.32,0,0,0,0,0.0110173
0.36,0,0,-0.255415655374202,0,0.203630931044402,0.112980319325968,0,0.31661125037037,0,265.109940986149,1.10046128671826e-05,-660,660,-1.32,1.32,0,0,0,0,0.0099257
0.37,0,0,-0.244557067667864,0,0.206129084869407,0.119265392908371,0,0.325394477777778,0,255.172646987252,9.54246174877937e-06,-660,660,-1.32,1.32,0,0,0,0,0.0088325
0.38,0,0,-0.234156750717849,0,0.208520944175305,0.12565676100988,0,0.334177705185185,0,245.669622871093,8.29369532517887e-06,-660,660,-1.32,1.32,0,0,0,0,0.0084484
0.39,0,0,-0.224194680907267,0,0.210810991551604,0.132149941040989,0,0.342960932592593,0,236.560767243616,7.19497524848123e-06,-660,660,-1.32,1.32,0,0,0,0,0.0090233
0.4,0,0,-0.214215275738972,0,0.213003518594274,0.138740641405726,0,0.35174416,0,227.619299377315,6.23966367108153e-06,-660,660,-1.32,1.32,0,0,0,0,0.0083976
0.41,0,0,-0.205085628764046,0,0.215098116010246,0.145424699989754,0,0.360522816,0,219.09719307255,5.19566754952905e-06,-660,660,-1.32,1.32,0,0,0,0,0.0080979
0.42,0,0,-0.196348995976856,0,0.217103382031753,0.152198089968247,0,0.369301472,0,211.007985505275,4.36179875329401e-06,-660,660,-1.32,1.32,0,0,0,0,0.0086328
0.43,0,0,-0.187985416830237,0,0.219023146997853,0.159056981002147,0,0.378080128,0,203.300648207776,3.67397397305069e-06,-660,660,-1.32,1.32,0,0,0,0,0.008087
0.44,0,0,-0.179977283132586,0,0.220861053403926,0.165997730596074,0,0.386858784,0,195.929615090601,3.07197944415805e-06,-660,660,-1.32,1.32,0,0,0,0,0.0085992
0.45,0,0,-0.171822790936602,0,0.222620578166149,0.173016861833851,0,0.39563744,0,188.642818274908,2.55472779464583e-06,-660,660,-1.32,1.32,0,0,0,0,0.0079935
0.46,0,0,-0.164490644748092,0,0.22430004981478,0.180110994777813,0,0.404411044592593,0,181.721951427869,1.87982048238666e-06,-660,660,-1.32,1.32,0,0,0,0,0.0082817
0.47,0,0,-0.157477674915169,0,0.225907795887448,0.187276853297738,0,0.413184649185185,0,175.183893549256,1.38370226387963e-06,-660,660,-1.32,1.32,0,0,0,0,0.0081393
0.48,0,0,-0.150766230162647,0,0.227446919891188,0.19451133388659,0,0.421958253777778,0,168.974077018909,1.00156823101827e-06,-660,660,-1.32,1.32,0,0,0,0,0.0088755
0.49,0,0,-0.144341174782423,0,0.228920361398147,0.201811496972223,0,0.43073185837037,0,163.044305506162,6.72240540566804e-07,-660,660,-1.32,1.32,0,0,0,0,0.0085866
0.5,0,0,-0.137656631943,0,0.23033091973261,0.209174543230353,0,0.439505462962963,0,157.120465519838,3.95758727123052e-07,-660,660,-1.32,1.32,0,0,0,0,0.0079726
0.51,0,0,-0.131778249530809,0,0.231675819074345,0.216597739296025,0,0.44827355837037,0,151.514027382247,-8.18680714331776e-08,-660,660,-1.32,1.32,0,0,0,0,0.0084151
0.52,0,0,-0.126158428679719,0,0.232963227403519,0.224078426374258,0,0.457041653777778,0,146.246232504956,-3.91626107543175e-07,-660,660,-1.32,1.32,0,0,0,0,0.0083879
0.53,0,0,-0.120781554511178,0,0.234195652261176,0.231614096924009,0,0.465809749185185,0,141.260041317902,-6.01396378030472e-07,-660,660,-1.32,1.32,0,0,0,0,0.0079913
0.54,0,0,-0.115634641695573,0,0.235375458187353,0.23920238640524,0,0.474577844592593,0,136.505410241894,-7.75354314086485e-07,-660,660,-1.32,1.32,0,0,0,0,0.0088468
0.55,0,0,-0.11012960451007,0,0.236504891403892,0.246841048596108,0,0.48334594,0,131.687736186199,-9.14799711537739e-07,-660,660,-1.32,1.32,0,0,0,0,0.0081958
0.56,0,0,-0.105424159793876,0,0.237580214510679,0.254527876155988,0,0.492108090666667,0,127.147094595246,-1.28519524444926e-06,-660,660,-1.32,1.32,0,0,0,0,0.0083483
0.57,0,0,-0.100928125686276,0,0.238609530226647,0.262260711106686,0,0.500870241333333,0,122.90907421615,-1.48841525593468e-06,-660,660,-1.32,1.32,0,0,0,0,0.0079823
0.58,0,0,-0.0966275483759728,0,0.239594862888637,0.270037529111363,0,0.509632392,0,118.914394333027,-1.59650055842064e-06,-660,660,-1.32,1.32,0,0,0,0,0.0083028
0.59,0,0,-0.0925112069238444,0,0.240538110959779,0.277856431706888,0,0.518394542666667,0,115.111288427375,-1.67754310176349e-06,-660,660,-1.32,1.32,0,0,0,0,0.0079658
0.6,0,0,-0.087950637202902,0,0.241441072626057,0.285715620707277,0,0.527156693333333,0,111.185683264397,-1.73556966664989e-06,-660,660,-1.32,1.32,0,0,0,0,0.0085315
0.61,0,0,-0.0841907418179685,0,0.242299172043886,0.29361331388204,0,0.535912485925926,0,107.504728245549,-2.04672297421382e-06,-660,660,-1.32,1.32,0,0,0,0,0.0085273
0.62,0,0,-0.0806006099633495,0,0.243120521328362,0.301547757190156,0,0.544668278518519,0,104.098039711825,-2.18636421145391e-06,-660,660,-1.32,1.32,0,0,0,0,0.0083319
0.63,0,0,-0.0771675954498117,0,0.243906754883647,0.309517316227464,0,0.553424071111111,0,100.904086994938,-2.23112235708811e-06,-660,660,-1.32,1.32,0,0,0,0,0.0080562
0.64,0,0,-0.0738818886792419,0,0.244659394835013,0.31752046886869,0,0.562179863703704,0,97.8693257039412,-2.2533539034697e-06,-660,660,-1.32,1.32,0,0,0,0,0.008169
0.65,0,0,-0.0700765188168546,0,0.245379877553761,0.325555778742535,0,0.570935656296296,0,94.6610903246327,-2.26061789554421e-06,-660,660,-1.32,1.32,0,0,0,0,0.0080093
0.66,0,0,-0.067078738789299,0,0.246062893488603,0.333621806215101,0,0.579684699703704,0,91.6720007574185,-2.53866561017446e-06,-660,660,-1.32,1.32,0,0,0,0,0.0090948
0.67,0,0,-0.0642188139779106,0,0.246716620901669,0.341717122209442,0,0.588433743111111,0,88.9353204322978,-2.6384873432761e-06,-660,660,-1.32,1.32,0,0,0,0,0.0082935
0.68,0,0,-0.0614851062595129,0,0.24734238015431,0.349840406364208,0,0.597182786518519,0,86.3872189158573,-2.64139529981833e-06,-660,660,-1.32,1.32,0,0,0,0,0.0083626
0.69,0,0,-0.0588689201121607,0,0.247941389939704,0.357990439986222,0,0.605931829925926,0,83.9722975073381,-2.62406913442703e-06,-660,660,-1.32,1.32,0,0,0,0,0.007915
0.7,0,0,-0.0556667064701845,0,0.248514794765174,0.36616607856816,0,0.614680873333333,0,81.3401648374273,-2.59808378366699e-06,-660,660,-1.32,1.32,0,0,0,0,0.0079509
0.71,0,0,-0.053283290450365,0,0.249056640407495,0.374366158259172,0,0.623422798666667,0,78.9073229609056,-2.85763665353045e-06,-660,660,-1.32,1.32,0,0,0,0,0.007383
0.72,0,0,-0.0510120753721922,0,0.249575212896367,0.382589511103633,0,0.632164724,0,76.7103170128538,-2.9312389866476e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077239
0.73,0,0,-0.0488421875479241,0,0.250071579872574,0.39083506946076,0,0.640906649333333,0,74.6829869886859,-2.90481088960348e-06,-660,660,-1.32,1.32,0,0,0,0,0.0081005
0.74,0,0,-0.0467658032730115,0,0.250546715489995,0.399101859176672,0,0.649648574666667,0,72.7680287612601,-2.85926607368481e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078312
0.75,0,0,-0.0440447775692844,0,0.251001528873961,0.407388971126039,0,0.6583905,0,70.5982185332103,-2.81049246986242e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078819
0.76,0,0,-0.0421567822110018,0,0.251429497228555,0.415695463364037,0,0.667124960592593,0,68.6123887123539,-3.05996669602848e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075423
0.77,0,0,-0.0403603711234982,0,0.251839043552633,0.424020377632552,0,0.675859421185185,0,66.8500352250411,-3.11546886599956e-06,-660,660,-1.32,1.32,0,0,0,0,0.0076071
0.78,0,0,-0.0386452407532634,0,0.252231032170944,0.432362849606834,0,0.684593881777778,0,65.2426731372251,-3.06736289523712e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078492
0.79,0,0,-0.0370042446974636,0,0.252606240158515,0.440722102211856,0,0.69332834237037,0,63.7310770032926,-3.0006311799724e-06,-660,660,-1.32,1.32,0,0,0,0,0.0083867
0.8,0,0,-0.0346666705045756,0,0.252965386777635,0.449097416185328,0,0.702062802962963,0,61.9321184353902,-2.93565580911093e-06,-660,660,-1.32,1.32,0,0,0,0,0.0088208
0.81,0,0,-0.0331783556094537,0,0.253301446249193,0.457488028121177,0,0.71078947437037,0,60.3054460203274,-3.18005995758597e-06,-660,660,-1.32,1.32,0,0,0,0,0.0085697
0.82,0,0,-0.0317650600133068,0,0.253622997669728,0.46589314810805,0,0.719516145777778,0,58.8932107230647,-3.22255177387376e-06,-660,660,-1.32,1.32,0,0,0,0,0.0082307
0.83,0,0,-0.0304168971781291,0,0.25393074179935,0.474312075385835,0,0.728242817185185,0,57.6246415311469,-3.15772791559255e-06,-660,660,-1.32,1.32,0,0,0,0,0.0082873
0.84,0,0,-0.0291272430934765,0,0.254225296845492,0.482744191747101,0,0.736969488592592,0,56.438609343022,-3.07443342784097e-06,-660,660,-1.32,1.32,0,0,0,0,0.0080342
0.85,0,0,-0.0270948843339173,0,0.254507228865499,0.491188931134501,0,0.74569616,0,54.9370412230491,-2.99764892552901e-06,-660,660,-1.32,1.32,0,0,0,0,0.0081156
0.86,0,0,-0.0259291795743407,0,0.254769066198882,0.499645673801118,0,0.75441474,0,53.5989205623044,-3.24006066776406e-06,-660,660,-1.32,1.32,0,0,0,0,0.0080226
0.87,0,0,-0.0248251854267365,0,0.255019555038928,0.508113764961072,0,0.76313332,0,52.4687885753809,-3.27290497459387e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077751
0.88,0,0,-0.0237733128878677,0,0.255259264546554,0.516592635453446,0,0.7718519,0,51.4736567838116,-3.19477418209146e-06,-660,660,-1.32,1.32,0,0,0,0,0.0083867
0.89,0,0,-0.0227673376968109,0,0.255488684816421,0.525081795183579,0,0.78057048,0,50.5505388425662,-3.09814866739089e-06,-660,660,-1.32,1.32,0,0,0,0,0.0080602
0.9,0,0,-0.0209776428951431,0,0.255708258218634,0.533580801781366,0,0.78928906,0,49.2874048529192,-3.01265636615256e-06,-660,660,-1.32,1.32,0,0,0,0,0.0084657
0.91,0,0,-0.0200724936493113,0,0.255910117475829,0.542089151116764,0,0.797999268592593,0,48.1811188207938,-3.25501707365561e-06,-660,660,-1.32,1.32,0,0,0,0,0.0082058
0.92,0,0,-0.0192183621360871,0,0.256103180330231,0.550606296854954,0,0.806709477185185,0,47.2783732274546,-3.28055255316428e-06,-660,660,-1.32,1.32,0,0,0,0,0.0079968
0.93,0,0,-0.0184058646359397,0,0.256287910040386,0.559131775737392,0,0.815419685777778,0,46.5040554590522,-3.19159944872638e-06,-660,660,-1.32,1.32,0,0,0,0,0.0082324
0.94,0,0,-0.0176290800849497,0,0.256464693340987,0.567665201029383,0,0.82412989437037,0,45.7933920947834,-3.08403410897995e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092997
0.95,0,0,-0.0160321104279926,0,0.256633872686007,0.576206230276956,0,0.832840102962963,0,44.7214065771549,-2.99213804844101e-06,-660,660,-1.32,1.32,0,0,0,0,0.0088888
0.96,0,0,-0.0153375365226738,0,0.256787229943828,0.584754452426542,0,0.84154168237037,0,43.8014114731922,-3.23568844251554e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092688
0.97,0,0,-0.014685387992225,0,0.256933853590312,0.593309408187465,0,0.850243261777778,0,43.0820325901731,-3.25561676994823e-06,-660,660,-1.32,1.32,0,0,0,0,0.0090199
0.98,0,0,-0.0140664161074492,0,0.257074121635379,0.601870719549806,0,0.858944841185185,0,42.4861466586589,-3.15774400938551e-06,-660,660,-1.32,1.32,0,0,0,0,0.0116288
0.99,0,0,-0.0134749274777589,0,0.257208337378419,0.610438083214173,0,0.867646420592592,0,41.9472826677373,-3.04109623883164e-06,-660,660,-1.32,1.32,0,0,0,0,0.0111375
1,0,0,-0.0120308855259107,0,0.257336762506082,0.619011237493918,0,0.876348,0,41.0285462103783,-2.9445799860639e-06,-660,660,-1.32,1.32,0,0,0,0,0.0089713
1.01,0,0,-0.0115066152854377,0,0.257450868369927,0.62758984629674,0,0.885040714666667,0,40.2582841869443,-3.19010525196006e-06,-660,660,-1.32,1.32,0,0,0,0,0.008571
1.02,0,0,-0.0110178641710517,0,0.257559909127709,0.636173520205624,0,0.893733429333333,0,39.686854858417,-3.20571004586157e-06,-660,660,-1.32,1.32,0,0,0,0,0.0084517
1.03,0,0,-0.0105554658269738,0,0.257664194138725,0.644761949861275,0,0.902426144,0,39.235254049301,-3.10043413520589e-06,-660,660,-1.32,1.32,0,0,0,0,0.0111396
1.04,0,0,-0.0101138959386502,0,0.257763959308996,0.65335489935767,0,0.911118858666667,0,38.8354182858019,-2.97620319145153e-06,-660,660,-1.32,1.32,0,0,0,0,0.0086054
1.05,0,0,-0.00879113818652899,0,0.257859400989581,0.661952172343752,0,0.919811573333333,0,38.0395790389738,-2.87649027441716e-06,-660,660,-1.32,1.32,0,0,0,0,0.0083722
1.06,0,0,-0.00840470578222752,0,0.257941716794197,0.670553493131729,0,0.928495209925926,0,37.3897177306934,-3.12446251982124e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077697
1.07,0,0,-0.00804823912966346,0,0.258020318104132,0.679158528414386,0,0.937178846518518,0,36.9377378760836,-3.13673747154297e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075748
1.08,0,0,-0.0077126158518751,0,0.258095458964834,0.687767024146277,0,0.945862483111111,0,36.6028973280917,-3.02530446827376e-06,-660,660,-1.32,1.32,0,0,0,0,0.0081556
1.09,0,0,-0.00739243572744397,0,0.258167320808836,0.696378798894868,0,0.954546119703704,0,36.3156578415072,-2.89473604286883e-06,-660,660,-1.32,1.32,0,0,0,0,0.0081741
1.1,0,0,-0.00616587450940742,0,0.25823604709454,0.704993709201757,0,0.963229756296296,0,35.6184325523208,-2.79298678407258e-06,-660,660,-1.32,1.32,0,0,0,0,0.0087765
1.11,0,0,-0.00589109006864974,0,0.258292595615562,0.713611528088142,0,0.971904123703704,0,35.0654491190797,-3.04365153169783e-06,-660,660,-1.32,1.32,0,0,0,0,0.008453
1.12,0,0,-0.00564180294352989,0,0.25834652377927,0.722231967331841,0,0.980578491111111,0,34.7099802086594,-3.05337892925195e-06,-660,660,-1.32,1.32,0,0,0,0,0.0086123
1.13,0,0,-0.00540890777713399,0,0.258398041031852,0.730854817486666,0,0.989252858518519,0,34.4696991813834,-2.93683595131711e-06,-660,660,-1.32,1.32,0,0,0,0,0.0083341
1.14,0,0,-0.00518709440791199,0,0.25844728474198,0.739479941183946,0,0.997927225925926,0,34.273720860714,-2.80098749527724e-06,-660,660,-1.32,1.32,0,0,0,0,0.0082297
1.15,0,0,-0.0040369129580583,0,0.258494355515231,0.748107237818102,0,1.00660159333333,0,33.6557055143638,-2.69816062115069e-06,-660,660,-1.32,1.32,0,0,0,0,0.008949
1.16,0,0,-0.00385263247419809,0,0.258530002942355,0.756736519724312,0,1.01526652266667,0,33.1807480622082,-2.95159206409323e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078843
1.17,0,0,-0.00369025038036253,0,0.258563917057034,0.765367534942966,0,1.023931452,0,32.9033230905187,-2.95939350625218e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078857
1.18,0,0,-0.00354066057790436,0,0.25859627131249,0.774000110020843,0,1.03259638133333,0,32.7396814789389,-2.83863542449581e-06,-660,660,-1.32,1.32,0,0,0,0,0.0081044
1.19,0,0,-0.00339861773538985,0,0.258627167404875,0.782634143261792,0,1.04126131066667,0,32.6177270819898,-2.69841931999082e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077183
1.2,0,0,-0.00230923706970732,0,0.258656671194647,0.791269568805353,0,1.04992624,0,32.0634405859745,-2.59531335089491e-06,-660,660,-1.32,1.32,0,0,0,0,0.0086073
1.21,0,0,-0.00219837338803197,0,0.258675353837276,0.799906230755317,0,1.05858158459259,0,31.651412664214,-2.85145172540524e-06,-660,660,-1.32,1.32,0,0,0,0,0.0079118
1.22,0,0,-0.00210650547526459,0,0.258693022822318,0.808543906362868,0,1.06723692918519,0,31.4371597309363,-2.85782274911384e-06,-660,660,-1.32,1.32,0,0,0,0,0.0082516
1.23,0,0,-0.00202451612391974,0,0.25870982252124,0.817182451256538,0,1.07589227377778,0,31.3356790358083,-2.73362446989722e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073144
1.24,0,0,-0.00194720668224335,0,0.258725825726292,0.825821792644079,0,1.08454761837037,0,31.2738060069968,-2.58983816170399e-06,-660,660,-1.32,1.32,0,0,0,0,0.0082141
1.25,0,0,-0.000906454963223502,0,0.258741070107079,0.834461892855884,0,1.09320296296296,0,30.7709212832268,-2.48712086836633e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078753
1.26,0,0,-0.000855182607164218,0,0.258745976664259,0.843102621706111,0,1.10184859837037,0,30.4097457839524,-2.74579915915396e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078494
1.27,0,0,-0.000820560446067709,0,0.258750453749192,0.851743780028586,0,1.11049423377778,0,30.2466834363003,-2.75113424796913e-06,-660,660,-1.32,1.32,0,0,0,0,0.0081602
1.28,0,0,-0.000793455741165516,0,0.258754622199947,0.860385246985238,0,1.11913986918519,0,30.1956521998508,-2.62417418239735e-06,-660,660,-1.32,1.32,0,0,0,0,0.0091829
1.29,0,0,-0.000768704061471337,0,0.258758531368828,0.869026973223765,0,1.12778550459259,0,30.1825668731179,-2.47752234994181e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092812
1.3,0,0,0.000232851233298192,0,0.258762196039885,0.877668943960115,0,1.13643114,0,29.7212926439241,-2.37575282424629e-06,-660,660,-1.32,1.32,0,0,0,0,0.0087418
1.31,0,0,0.000235735381407642,0,0.25875591414379,0.88631104985621,0,1.145066964,0,29.4013199967011,-2.63671674538557e-06,-660,660,-1.32,1.32,0,0,0,0,0.007773
1.32,0,0,0.00022386982437772,0,0.258749677155039,0.894953110844961,0,1.153702788,0,29.2797906652448,-2.6413282028237e-06,-660,660,-1.32,1.32,0,0,0,0,0.0079963
1.33,0,0,0.000206402474100309,0,0.258743586830939,0.903595025169061,0,1.162338612,0,29.2697221031011,-2.51220617020209e-06,-660,660,-1.32,1.32,0,0,0,0,0.0079227
1.34,0,0,0.000188471424049652,0,0.25873767349885,0.91223676250115,0,1.170974436,0,29.2962605020911,-2.36331773217913e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078832
1.35,0,0,0.00115806043640054,0,0.258731933358406,0.920878326641594,0,1.17961026,0,28.8688442454621,-2.26296355743116e-06,-660,660,-1.32,1.32,0,0,0,0,0.0083386
1.36,0,0,0.00112165114570995,0,0.258716567393828,0.929519625198765,0,1.18823619259259,0,28.5823765980784,-2.52588711813218e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078604
1.37,0,0,0.00107203757338625,0,0.258701631543834,0.938160493641352,0,1.19686212518519,0,28.4945911016147,-2.5300198305267e-06,-660,660,-1.32,1.32,0,0,0,0,0.0076967
1.38,0,0,0.00101837860300058,0,0.258687212056635,0.946800845721143,0,1.20548805777778,0,28.5177870316146,-2.39927116796324e-06,-660,660,-1.32,1.32,0,0,0,0,0.007552
1.39,0,0,0.000965790193924287,0,0.258673323806312,0.955440666564058,0,1.21411399037037,0,28.5764974241791,-2.24871276355287e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075038
1.4,0,0,0.0019088723770927,0,0.258659947901878,0.964079975061085,0,1.22273992296296,0,28.1768257597759,-2.15016377547173e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075415
1.41,0,0,0.00184056932947829,0,0.258637213731771,0.972718692638599,0,1.23135590637037,0,27.9177344076051,-2.41466176786886e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077189
1.42,0,0,0.0017603247305108,0,0.258615222300139,0.981356667477639,0,1.23997188977778,0,27.8574057214026,-2.41850508597707e-06,-660,660,-1.32,1.32,0,0,0,0,0.0081984
1.43,0,0,0.00167730114425313,0,0.258594047209489,0.989993825975696,0,1.24858787318518,0,27.9076059892139,-2.28661196732816e-06,-660,660,-1.32,1.32,0,0,0,0,0.0082572
1.44,0,0,0.00159659364165077,0,0.258573690774237,0.998630165818356,0,1.25720385659259,0,27.9924132665218,-2.13489885148022e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077671
1.45,0,0,0.00251720483717099,0,0.258554121857477,1.00726571814252,0,1.26581984,0,27.6122841256619,-3.97408541674693e-06,-660,660,-1.32,1.32,0,0,0,0,0.0076642
