path_id,controller_id,model_seed,t_s,theta_true_deg,theta_sched_deg,e_y,e_psi,F_cmd,omega_cmd
p01_factory_logistics_showcase,ZS_LPV_MPC,,0.0,0.0,0.0,0.0,0.0,71.6142941666767,7.88707278793765e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,0.13,0.0,0.0,0.0,0.0,531.770825444721,0.0001756951116043
p01_factory_logistics_showcase,ZS_LPV_MPC,,0.27,0.0,0.0,0.0,0.0,365.962925209664,3.43316558790718e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,0.4,0.0,0.0,0.0,0.0,224.107437818311,5.80094261337649e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,0.54,0.0,0.0,0.0,0.0,135.453543062322,-7.60815854761177e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,0.68,0.0,0.0,0.0,0.0,87.1034784661606,-2.40464143530517e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,0.81,0.0,0.0,0.0,0.0,62.2346229245886,-2.81420317804759e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,0.95,0.0,0.0,0.0,0.0,47.342327574268,-2.81382420119769e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,1.09,0.0,0.0,0.0,0.0,39.2576211499982,-2.6051924333359e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,1.22,0.0,0.0,0.0,0.0,35.1011099219322,-2.32778228692609e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,1.36,0.0,0.0,0.0,0.0,32.6121851257049,-1.99888254037717e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,1.5,0.0,0.0,0.0,0.0,31.2614090761635,-1.93401831172224e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,1.63,0.0,0.0,0.0,0.0,30.5672872196301,-1.92891502770465e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,1.77,0.0,0.0,0.0,0.0,30.1518186810717,-1.56096078107737e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,1.91,0.0,0.0,0.0,0.0,29.9259936832241,-1.22858965601047e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,2.04,0.0,0.0,0.0,0.0,29.8092929108971,-6.14610023541573e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,2.18,0.0,0.0,0.0,0.0,29.7396860743174,-4.15194355340986e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,2.32,0.0,0.0,0.0,0.0,29.701848617573,-2.61104600163264e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,2.45,0.0,0.0,0.0,0.0,29.6823636970439,-2.76266638232769e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,2.59,0.0,0.0,0.0,0.0,29.6705562857751,-1.00824840698621e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,2.73,0.0,0.0,0.0,0.0,29.6641795535543,4.34033446961024e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,2.86,0.0,0.0,0.0,0.0,29.6608967437787,6.84103982351303e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,3.0,0.0,0.0,0.0,0.0,29.6588978154541,7.63297595129941e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,3.14,0.0,0.0,0.0,0.0,29.6577812222095,1.12929052442645e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,3.27,0.0,0.0,0.0,0.0,29.6572179722061,1.12285187758854e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,3.41,0.0,0.0,0.0,0.0,29.6568717637274,1.08293202294441e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,3.55,0.0,0.0,0.0,0.0,29.6566767314725,9.93941927651676e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,3.68,0.0,0.0,0.0,0.0,29.6565689749696,9.53014806515107e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,3.82,0.0,0.0,0.0,0.0,29.6565059128698,8.5970338875585e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,3.96,0.0,0.0,0.0,0.0,29.6564697863505,7.67539123647243e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,4.09,0.0,0.0,0.0,0.0,29.656447633366,6.89998961023175e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,4.23,0.0,0.0,0.0,0.0,29.6564350288463,6.09996003986257e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,4.37,0.0,0.0,0.0,0.0,29.6564275335841,5.38902145408304e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,4.5,0.0,0.0,0.0,0.0,29.656423278444,4.80056483731506e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,4.64,0.0,0.0,0.0,0.0,29.6564195964675,4.27902803190605e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,4.78,0.0,0.0,0.0,0.0,29.6564177734908,3.8241077707224e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,4.91,0.0,0.0,0.0,0.0,29.6564167691395,3.46802435241544e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,5.05,0.0,0.0,0.0,0.0,29.6564158924157,3.14792038685896e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,5.19,0.0,0.0,0.0,0.0,29.6564151578932,2.88866336684013e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,5.32,0.0,0.0,0.0,0.0,29.6564148618781,2.68973331107869e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,5.46,0.0,0.0,0.0,0.0,29.6564146094825,2.51599162198746e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,5.6,0.0,0.0,0.0,0.0,29.6564144194635,2.37724347845747e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,5.73,0.0,0.0,0.0,0.0,29.6564142575298,2.27513101275223e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,5.87,0.0,0.0,0.0,0.0,29.6564141753406,2.18810435603789e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,6.01,0.0,0.0,0.0,0.0,29.6564141145718,2.12093255597123e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,6.14,0.0,0.0,0.0,0.0,29.6564140568953,2.07307064570283e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,6.28,0.0,0.0,0.0,0.0,29.6564140281989,2.03409927235221e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,6.42,0.0,0.0,0.0,0.0,29.6564140085829,2.00563363000894e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,6.55,0.0,0.0,0.0,0.0,29.6564139962211,1.98668282797021e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,6.69,0.0,0.0,0.0,0.0,29.6564139809852,1.97268427010178e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,6.83,0.0,0.0,0.0,0.0,29.6564139744223,1.96384474376865e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,6.96,0.0,0.0,0.0,0.0,29.6564139731709,1.95922459644837e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,7.1,0.0,0.0,0.0,0.0,29.6564139688271,1.95719966206154e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,7.24,0.0,0.0,0.0,0.0,29.6564139663315,1.95748172809873e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,7.37,0.0,0.0,0.0,0.0,29.6564139672919,1.9592544378555e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,7.51,0.0,0.0,0.0,0.0,29.6564139677794,1.96232848442834e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,7.65,0.0,0.0,0.0,0.0,29.6564139684488,1.96622996495588e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,7.78,0.0,0.0,0.0,0.0,29.6564139690017,1.9703284961925e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,7.92,0.0,0.0,0.0,0.0,29.6564139709008,1.97503062654425e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,8.06,0.00013605371900826565,0.0,0.0,0.0,29.6564793335638,1.98181652338869e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,8.19,0.0012370092975206573,0.0,0.0,0.0,29.6624421130473,2.20553512536581e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,8.33,0.0036952221074380144,0.0,0.0,0.0,29.6905882231949,2.88999815328816e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,8.47,0.007443001033052189,0.0,0.0,0.0,29.750851122837,3.99369936426863e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,8.6,0.012049586776855515,0.0,0.0,0.0,29.8400496056129,5.43035436756378e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,8.74,0.018262293388424545,0.0,0.0,0.0,29.9765874463919,7.47837450437716e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,8.88,0.025714824380159883,0.0,0.0,0.0,30.1542119674123,9.95108717788407e-08
p01_factory_logistics_showcase,ZS_LPV_MPC,,9.01,0.033724147727268616,0.0,0.0,0.0,30.3550566928898,1.25234289952147e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,9.15,0.043514075413219944,0.0,0.0,0.0,30.6128782690357,1.59737882879374e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,9.29,0.05452507747933465,0.0,0.0,0.0,30.9143005376536,1.98978889878743e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,9.42,0.0658007747933873,0.0,0.0,0.0,31.2294361353124,2.38476142347399e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,9.56,0.07905340909090446,0.0,0.0,0.0,31.6070157321374,2.854747673392e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,9.7,0.0934473140495842,0.0,0.0,0.0,32.0257353955385,3.40311539573368e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,9.83,0.1078530216942136,0.0,0.0,0.0,32.453472728419,3.94170438691721e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,9.97,0.12442208161156491,0.0,0.0,0.0,32.9477841359767,4.55732453066848e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,10.11,0.1420826704545405,0.0,0.0,0.0,33.4797743793315,5.22147636197734e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,10.24,0.1594544421487552,0.0,0.0,0.0,34.0120189296285,5.91006492148272e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,10.38,0.17919364669421475,0.0,0.0,0.0,34.6194646669755,6.68491064684251e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,10.52,0.1999746384297488,0.0,0.0,0.0,35.2617647195439,7.49463778551562e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,10.65,0.22017858987603134,0.0,0.0,0.0,35.8888358070253,8.35715459016062e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,10.79,0.2429416580578503,0.0,0.0,0.0,36.605768267691,9.21251810795387e-07
p01_factory_logistics_showcase,ZS_LPV_MPC,,10.93,0.26669677169421113,0.0,0.0,0.0,37.3549365421495,1.01820929372665e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,11.06,0.2896236570247906,0.0,0.0,0.0,38.0763307615853,1.11068419612892e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,11.2,0.3152396694214849,0.0,0.0,0.0,38.8898307347408,1.22831886258112e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,11.34,0.3418226239669409,0.0,0.0,0.0,39.7426907431072,1.32514197921652e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,11.47,0.3673360795454501,0.0,0.0,0.0,40.5585765672586,1.43283659422011e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,11.61,0.39568416838842607,0.0,0.0,0.0,41.4660687173455,1.55248576745592e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,11.75,0.4249257489669402,0.0,0.0,0.0,42.407485716205,1.69644299670424e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,11.88,0.45288941115702336,0.0,0.0,0.0,43.3177543456404,1.7933793329955e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,12.02,0.4838232954545435,0.0,0.0,0.0,44.3178220038972,1.9262695198502e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,12.16,0.5156009297520636,0.0,0.0,0.0,45.3461226729414,2.06520721852954e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,12.29,0.5458572055785124,0.0,0.0,0.0,46.3368823520577,2.18834404903945e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,12.43,0.5792306043388451,0.0,0.0,0.0,47.4266581760457,2.33645798970727e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,12.57,0.6133980113636336,0.0,0.0,0.0,48.5410551560781,2.48781338015036e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,12.7,0.6458130165289249,0.0,0.0,0.0,49.5967558176926,2.67575357866534e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,12.84,0.6814796487603328,0.0,0.0,0.0,50.7753917790687,2.77879841888151e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,12.98,0.717890547520664,0.0,0.0,0.0,51.9732048401347,2.94484375991388e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,13.11,0.7523486828512378,0.0,0.0,0.0,53.0992996517307,3.10908539176424e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,13.25,0.7901439824380142,0.0,0.0,0.0,54.3435217767692,3.3368010141227e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,13.39,0.8286520919421506,0.0,0.0,0.0,55.6251932980231,3.43178373625463e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,13.52,0.8650169938016515,0.0,0.0,0.0,56.8249900016672,3.6089291368252e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,13.66,0.9048137396694195,0.0,0.0,0.0,58.1366064578033,3.79964898029883e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,13.8,0.9452561983471071,0.0,0.0,0.0,59.4749545922241,4.06300176343521e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,13.93,0.9833915030991734,0.0,0.0,0.0,60.7535371167323,4.13997398758525e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,14.07,1.025043414256196,0.0,0.0,0.0,62.1336818879208,4.3399271935779e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,14.21,1.0672912964876051,0.0,0.0,0.0,63.5322253687045,4.54926997668637e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,14.34,1.1070457644628118,0.0,0.0,0.0,64.8672543877474,4.6972084239566e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,14.48,1.1504065599173565,0.0,0.0,0.0,66.3136914988718,4.90971222340264e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,14.62,1.1943135847107444,0.0,0.0,0.0,67.7743639258406,5.12674754112041e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,14.75,1.235553331611568,0.0,0.0,0.0,69.1406915785483,5.46093130089631e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,14.89,1.2804767303718982,0.0,0.0,0.0,70.6587840562424,5.50364160907535e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,15.03,1.3258966167355388,0.0,0.0,0.0,72.1794921794644,5.7321846708841e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,15.16,1.3684996900826423,0.0,0.0,0.0,73.5921962858847,5.9728360807948e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,15.3,1.4148274793388456,0.0,0.0,0.0,75.1411314813158,6.34723032795492e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,15.44,1.4616139462809898,0.0,0.0,0.0,76.7296031826845,6.35980176162676e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,15.57,1.505443982438018,0.0,0.0,0.0,78.1956338809541,6.60676434356688e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,15.71,1.553042587809917,0.0,0.0,0.0,79.7849256602785,6.86527493605482e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,15.85,1.6010391270661168,0.0,0.0,0.0,81.3941700758151,7.28511271837207e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,15.98,1.6459597623966962,0.0,0.0,0.0,82.9275642132125,7.26634061982978e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,16.12,1.6946829028925596,0.0,0.0,0.0,84.5616522973141,7.52727010229493e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,16.26,1.7437542355371913,0.0,0.0,0.0,86.2038869971148,7.80292466280585e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,16.39,1.7896205836776853,0.0,0.0,0.0,87.76972787657,7.9448722649228e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,16.53,1.8393219783057873,0.0,0.0,0.0,89.4497232401482,8.12782269839218e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,16.67,1.8893218233471074,0.0,0.0,0.0,91.1382452977559,8.32429526460843e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,16.8,1.9359999999999986,0.0,0.0,0.0,92.7121942529193,8.52950175463107e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,16.94,1.9865333677685961,0.0,0.0,0.0,94.429354839187,8.75911352955783e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,17.08,2.037315444214879,0.0,0.0,0.0,96.1503199899307,8.98853250581866e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,17.21,2.084677143595042,0.0,0.0,0.0,97.7469417454413,9.19689672591872e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,17.35,2.1358906249999996,0.0,0.0,0.0,99.4820825384668,9.43630909851223e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,17.49,2.187308651859502,0.0,0.0,0.0,101.23297778533,9.67736101294137e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,17.62,2.235217510330581,0.0,0.0,0.0,102.857098128807,9.89471788322149e-06
p01_factory_logistics_showcase,ZS_LPV_MPC,,17.76,2.28697117768595,0.0,0.0,0.0,104.609485216599,1.01311092910034e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,17.9,2.338875000000001,0.0,0.0,0.0,106.372024677854,1.03767657142068e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,18.03,2.387194653925623,0.0,0.0,0.0,108.023231458079,1.06051982191185e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,18.17,2.4393422262396727,0.0,0.0,0.0,109.793592889022,1.0844004541391e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,18.31,2.49159021177686,0.0,0.0,0.0,111.566708803337,1.10836628186145e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,18.44,2.5401821280991768,0.0,0.0,0.0,113.227630548339,1.13184328815602e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,18.58,2.592577324380163,0.0,0.0,0.0,115.014124497931,1.15622503206875e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,18.72,2.6450231921487606,0.0,0.0,0.0,116.798538454037,1.1802507947814e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,18.85,2.693753486570249,0.0,0.0,0.0,118.454718198787,1.20300972942938e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,18.99,2.7462500258264466,0.0,0.0,0.0,120.253257703196,1.22785226954331e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,19.12,2.7949979855371887,0.0,0.0,0.0,121.915865283619,1.25009940381143e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,19.26,2.8474815082644627,0.0,0.0,0.0,123.703668724906,1.27414669312681e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,19.4,2.8999338842975195,0.0,0.0,0.0,125.495457668017,1.29899564659947e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,19.53,2.9485952221074387,0.0,0.0,0.0,127.168288171451,1.32199124171645e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,19.67,3.0009380423553726,0.0,0.0,0.0,128.955826178353,1.3459280913744e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,19.81,3.053199974173551,0.0,0.0,0.0,130.739903628986,1.36985541265428e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,19.94,3.101640805785124,0.0,0.0,0.0,132.40539656968,1.39321287226518e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,20.08,3.1536966425619863,0.0,0.0,0.0,134.190784864288,1.4173854622393e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,20.22,3.205621849173555,0.0,0.0,0.0,135.967898056071,1.44112658508472e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,20.35,3.2537082902892585,0.0,0.0,0.0,137.611779004495,1.46354885890015e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,20.49,3.305330862603306,0.0,0.0,0.0,139.39084931479,1.48795006813113e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,20.63,3.356773063016527,0.0,0.0,0.0,141.159075088959,1.51184750327299e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,20.76,3.404365805785122,0.0,0.0,0.0,142.786470536303,1.53321874937912e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,20.9,3.455414256198345,0.0,0.0,0.0,144.540689096015,1.55741002662718e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,21.04,3.5062271694214875,0.0,0.0,0.0,146.29582304151,1.58145170123386e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,21.17,3.5531898502066124,0.0,0.0,0.0,147.910754401397,1.60289268853059e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,21.31,3.603513248966943,0.0,0.0,0.0,149.639163963657,1.62597606693932e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,21.45,3.653557722107437,0.0,0.0,0.0,151.362898279142,1.64972523099688e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,21.58,3.6997539772727306,0.0,0.0,0.0,152.964405153107,1.67160828387775e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,21.72,3.7492060433884307,0.0,0.0,0.0,154.66757543401,1.69429196920784e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,21.86,3.798329442148758,0.0,0.0,0.0,156.358917549413,1.71686704310697e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,21.99,3.8436317407024787,0.0,0.0,0.0,157.929995723229,1.73880160678347e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,22.13,3.892066193181818,0.0,0.0,0.0,159.605820149343,1.76139990619301e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,22.27,3.9401222365702453,0.0,0.0,0.0,161.26522179709,1.78349151260387e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,22.4,3.984396694214877,0.0,0.0,0.0,162.792445294719,1.80425685689239e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,22.54,4.031667252066117,0.0,0.0,0.0,164.436600484114,1.82674207697825e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,22.68,4.078509659090907,0.0,0.0,0.0,166.061859175723,1.84865123733086e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,22.81,4.121610614669422,0.0,0.0,0.0,167.549790449601,1.8681521409783e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,22.95,4.16758277376033,0.0,0.0,0.0,169.144936427634,1.89010453643529e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,23.09,4.213065263429751,0.0,0.0,0.0,170.731677316289,1.91179848049866e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,23.22,4.2548563533057875,0.0,0.0,0.0,172.183488667171,1.93104533527527e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,23.36,4.2993728305785135,0.0,0.0,0.0,173.728435382407,1.9516531692923e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,23.5,4.343362603305786,0.0,0.0,0.0,175.259801544409,1.97272301382806e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,23.63,4.383707463842976,0.0,0.0,0.0,176.673917539578,1.99202038535101e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,23.77,4.426621978305787,0.0,0.0,0.0,178.168649420302,2.01190924106892e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,23.91,4.468960046487601,0.0,0.0,0.0,179.643340885799,2.03157778590618e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,24.04,4.5077375,0.0,0.0,0.0,181.004211850624,2.05055484334277e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,24.18,4.5489037706611555,0.0,0.0,0.0,182.446185313325,2.06998175675405e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,24.32,4.589443853305785,0.0,0.0,0.0,183.863961436015,2.08884403595927e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,24.45,4.62652001549587,0.0,0.0,0.0,185.159687392574,2.1064479013469e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,24.59,4.665791761363637,0.0,0.0,0.0,186.544363893729,2.12536671275326e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,24.73,4.704387577479339,0.0,0.0,0.0,187.902526326638,2.14366038155528e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,24.86,4.739610433884297,0.0,0.0,0.0,189.136428572398,2.1598273049997e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,25.0,4.776859504132231,0.0,0.0,0.0,190.448615342539,2.17786989215735e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,25.14,4.813364772727274,0.0,0.0,0.0,191.742556519966,2.19554371474057e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,25.27,4.8465979597107465,0.0,0.0,0.0,192.916341819029,2.21109615798493e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,25.41,4.881660717975207,0.0,0.0,0.0,194.154335163694,2.22760230874225e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,25.55,4.9159489927685955,0.0,0.0,0.0,195.369598739009,2.24430682597837e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,25.68,4.9470561466942184,0.0,0.0,0.0,196.480796091419,2.25945416749279e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,25.82,4.97978631198347,0.0,0.0,0.0,197.643593140107,2.27491623964876e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,25.96,5.011692252066116,0.0,0.0,0.0,198.778288766902,2.29004232314561e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,26.09,5.040558548553715,0.0,0.0,0.0,199.813688703041,2.30445939299467e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,26.23,5.0708098398760315,0.0,0.0,0.0,200.898086205285,2.31905228095936e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,26.37,5.100187164256198,0.0,0.0,0.0,201.950876675706,2.33304738221501e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,26.5,5.126678719008264,0.0,0.0,0.0,202.900771461587,2.34593771172992e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,26.64,5.1543048553719,0.0,0.0,0.0,203.901946507554,2.35959516165646e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,26.78,5.181007283057849,0.0,0.0,0.0,204.869412452143,2.37260741746265e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,26.91,5.204965728305787,0.0,0.0,0.0,205.735199190836,2.38394541857839e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,27.05,5.229844912190084,0.0,0.0,0.0,206.641045771699,2.39637866447789e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,27.19,5.253726162190085,0.0,0.0,0.0,207.518274814051,2.40833585953421e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,27.32,5.275015134297521,0.0,0.0,0.0,208.299571670752,2.41867444534388e-05
p01_factory_logistics_showcase,ZS_LPV_MPC,,27.46,5.296977376033062,0.0,0.0,0.0,209.107582837503,2.42943547012625e-05
