sample_index,debug_step,t_s,theta_true_deg,theta_mtcn_deg,theta_observer_deg,abs_error_mtcn_deg,abs_error_observer_deg,delta_abs_error_deg,evaluation_sample,observer_better_beyond_tolerance,mtcn_better_beyond_tolerance,near_tie
56,56.0,0.56,0.0,0.0,6.050939588901367,0.0,6.050939588901367,6.050939588901367,1,0,1,0
57,57.0,0.57,0.0,0.0,6.016987871499801,0.0,6.016987871499801,6.016987871499801,1,0,1,0
58,58.0,0.58,0.0,0.0,5.983141714723365,0.0,5.983141714723365,5.983141714723365,1,0,1,0
59,59.0,0.59,0.0,0.0,5.949733430605184,0.0,5.949733430605184,5.949733430605184,1,0,1,0
60,60.0,0.6,0.0,0.0,5.9161238677917645,0.0,5.9161238677917645,5.9161238677917645,1,0,1,0
61,61.0,0.61,0.0,0.0,5.883701675129183,0.0,5.883701675129183,5.883701675129183,1,0,1,0
62,62.0,0.62,0.0,0.0,5.850425579208693,0.0,5.850425579208693,5.850425579208693,1,0,1,0
63,63.0,0.63,0.0,0.0,5.817414028058465,0.0,5.817414028058465,5.817414028058465,1,0,1,0
64,64.0,0.64,0.0,0.0,5.782976080122155,0.0,5.782976080122155,5.782976080122155,1,0,1,0
65,65.0,0.65,0.0,0.0,5.750069982986055,0.0,5.750069982986055,5.750069982986055,1,0,1,0
66,66.0,0.66,0.0,0.0,5.714668888721917,0.0,5.714668888721917,5.714668888721917,1,0,1,0
67,67.0,0.67,0.0,0.0,5.680390498350486,0.0,5.680390498350486,5.680390498350486,1,0,1,0
68,68.0,0.68,0.0,0.0,5.64923842853057,0.0,5.64923842853057,5.64923842853057,1,0,1,0
69,69.0,0.69,0.0,0.0,5.61642187166,0.0,5.61642187166,5.61642187166,1,0,1,0
70,70.0,0.7,0.0,0.0,5.584741205410088,0.0,5.584741205410088,5.584741205410088,1,0,1,0
71,71.0,0.71,0.0,0.0,5.550448128703102,0.0,5.550448128703102,5.550448128703102,1,0,1,0
72,72.0,0.72,0.0,0.0,5.51597536593363,0.0,5.51597536593363,5.51597536593363,1,0,1,0
73,73.0,0.73,0.0,0.0,5.481643667906183,0.0,5.481643667906183,5.481643667906183,1,0,1,0
74,74.0,0.74,0.0,0.0,5.446567662447816,0.0,5.446567662447816,5.446567662447816,1,0,1,0
75,75.0,0.75,0.0,0.0,5.408677904152637,0.0,5.408677904152637,5.408677904152637,1,0,1,0
76,76.0,0.76,0.0,0.0,5.372944248619863,0.0,5.372944248619863,5.372944248619863,1,0,1,0
77,77.0,0.77,0.0,0.0,5.339339818545158,0.0,5.339339818545158,5.339339818545158,1,0,1,0
78,78.0,0.78,0.0,0.0,5.304406100323,0.0,5.304406100323,5.304406100323,1,0,1,0
79,79.0,0.79,0.0,0.0,5.268908874441048,0.0,5.268908874441048,5.268908874441048,1,0,1,0
80,80.0,0.8,0.0,0.0,5.233877565056887,0.0,5.233877565056887,5.233877565056887,1,0,1,0
81,81.0,0.81,0.0,0.0,5.198223589454746,0.0,5.198223589454746,5.198223589454746,1,0,1,0
82,82.0,0.82,0.0,0.0,5.160563437221599,0.0,5.160563437221599,5.160563437221599,1,0,1,0
83,83.0,0.83,0.0,0.0,5.124682488556119,0.0,5.124682488556119,5.124682488556119,1,0,1,0
84,84.0,0.84,0.0,0.0,5.086438370346274,0.0,5.086438370346274,5.086438370346274,1,0,1,0
85,85.0,0.85,0.0,0.0,5.049422019925477,0.0,5.049422019925477,5.049422019925477,1,0,1,0
86,86.0,0.86,0.0,0.0,5.011326780011205,0.0,5.011326780011205,5.011326780011205,1,0,1,0
87,87.0,0.87,0.0,0.0,4.972019014064891,0.0,4.972019014064891,4.972019014064891,1,0,1,0
88,88.0,0.88,0.0,0.0,4.933372462112962,0.0,4.933372462112962,4.933372462112962,1,0,1,0
89,89.0,0.89,0.0,0.0,4.894779642777112,0.0,4.894779642777112,4.894779642777112,1,0,1,0
90,90.0,0.9,0.0,0.0,4.85655409341178,0.0,4.85655409341178,4.85655409341178,1,0,1,0
91,91.0,0.91,0.0,0.0,4.815880466507261,0.0,4.815880466507261,4.815880466507261,1,0,1,0
92,92.0,0.92,0.0,0.0,4.7789762369044615,0.0,4.7789762369044615,4.7789762369044615,1,0,1,0
93,93.0,0.93,0.0,0.0,4.739921753943924,0.0,4.739921753943924,4.739921753943924,1,0,1,0
94,94.0,0.94,0.0,0.0,4.700008643215711,0.0,4.700008643215711,4.700008643215711,1,0,1,0
95,95.0,0.95,0.0,0.0,4.6618618922320945,0.0,4.6618618922320945,4.6618618922320945,1,0,1,0
96,96.0,0.96,0.0,0.0,4.619755191798044,0.0,4.619755191798044,4.619755191798044,1,0,1,0
97,97.0,0.97,0.0,0.0,4.58032969411798,0.0,4.58032969411798,4.58032969411798,1,0,1,0
98,98.0,0.98,0.0,0.0,4.539718733904228,0.0,4.539718733904228,4.539718733904228,1,0,1,0
99,99.0,0.99,0.0,0.0,4.499685735107042,0.0,4.499685735107042,4.499685735107042,1,0,1,0
100,100.0,1.0,0.0,0.0,4.462135992111288,0.0,4.462135992111288,4.462135992111288,1,0,1,0
101,101.0,1.01,0.0,0.0,4.421784712613901,0.0,4.421784712613901,4.421784712613901,1,0,1,0
102,102.0,1.02,0.0,0.0,4.381676362466029,0.0,4.381676362466029,4.381676362466029,1,0,1,0
103,103.0,1.03,0.0,0.0,4.339914660133525,0.0,4.339914660133525,4.339914660133525,1,0,1,0
104,104.0,1.04,0.0,0.0,4.29781004475316,0.0,4.29781004475316,4.29781004475316,1,0,1,0
105,105.0,1.05,0.0,0.0,4.259011570548387,0.0,4.259011570548387,4.259011570548387,1,0,1,0
106,106.0,1.06,0.0,0.0,4.217193002112523,0.0,4.217193002112523,4.217193002112523,1,0,1,0
107,107.0,1.07,0.0,0.0,4.176121158594236,0.0,4.176121158594236,4.176121158594236,1,0,1,0
108,108.0,1.08,0.0,0.0,4.134120468534027,0.0,4.134120468534027,4.134120468534027,1,0,1,0
109,109.0,1.09,0.0,0.0,4.091730153192551,0.0,4.091730153192551,4.091730153192551,1,0,1,0
110,110.0,1.1,0.0,0.0,4.050920121755073,0.0,4.050920121755073,4.050920121755073,1,0,1,0
111,111.0,1.11,0.0,0.0,4.008896719749514,0.0,4.008896719749514,4.008896719749514,1,0,1,0
112,112.0,1.12,0.0,0.0,3.963859572567954,0.0,3.963859572567954,3.963859572567954,1,0,1,0
113,113.0,1.13,0.0,0.0,3.919491156083154,0.0,3.919491156083154,3.919491156083154,1,0,1,0
114,114.0,1.14,0.0,0.0,3.8763719454101317,0.0,3.8763719454101317,3.8763719454101317,1,0,1,0
115,115.0,1.15,0.0,0.0,3.832203256435217,0.0,3.832203256435217,3.832203256435217,1,0,1,0
116,116.0,1.16,0.0,0.0,3.7879186236306546,0.0,3.7879186236306546,3.7879186236306546,1,0,1,0
117,117.0,1.17,0.0,0.0,3.743030174572594,0.0,3.743030174572594,3.743030174572594,1,0,1,0
118,118.0,1.18,0.0,0.0,3.698621778872742,0.0,3.698621778872742,3.698621778872742,1,0,1,0
119,119.0,1.19,0.0,0.0,3.655858177078173,0.0,3.655858177078173,3.655858177078173,1,0,1,0
120,120.0,1.2,0.0,0.0,3.611857541462693,0.0,3.611857541462693,3.611857541462693,1,0,1,0
121,121.0,1.21,0.0,0.0,3.566775975224883,0.0,3.566775975224883,3.566775975224883,1,0,1,0
122,122.0,1.22,0.0,0.0,3.522031822891783,0.0,3.522031822891783,3.522031822891783,1,0,1,0
123,123.0,1.23,0.0,0.0,3.475532011256532,0.0,3.475532011256532,3.475532011256532,1,0,1,0
124,124.0,1.24,0.0,0.0,3.4297815878710596,0.0,3.4297815878710596,3.4297815878710596,1,0,1,0
125,125.0,1.25,0.0,0.0,3.383488130316065,0.0,3.383488130316065,3.383488130316065,1,0,1,0
126,126.0,1.26,0.0,0.0,3.3359435628383407,0.0,3.3359435628383407,3.3359435628383407,1,0,1,0
127,127.0,1.27,0.0,0.0,3.2888289414872642,0.0,3.2888289414872642,3.2888289414872642,1,0,1,0
128,128.0,1.28,0.0,0.0,3.2406788390614256,0.0,3.2406788390614256,3.2406788390614256,1,0,1,0
129,129.0,1.29,0.0,0.0,3.1942443621215566,0.0,3.1942443621215566,3.1942443621215566,1,0,1,0
130,130.0,1.3,0.0,0.0,3.148366250175192,0.0,3.148366250175192,3.148366250175192,1,0,1,0
131,131.0,1.31,0.0,0.0,3.10138821401017,0.0,3.10138821401017,3.10138821401017,1,0,1,0
132,132.0,1.32,0.0,0.0,3.0547236696618616,0.0,3.0547236696618616,3.0547236696618616,1,0,1,0
133,133.0,1.33,0.0,0.0,3.00762129685187,0.0,3.00762129685187,3.00762129685187,1,0,1,0
134,134.0,1.34,0.0,0.0,2.959939728873658,0.0,2.959939728873658,2.959939728873658,1,0,1,0
135,135.0,1.35,0.0,0.0,2.9113555460142995,0.0,2.9113555460142995,2.9113555460142995,1,0,1,0
136,136.0,1.36,0.0,0.0,2.863210054364124,0.0,2.863210054364124,2.863210054364124,1,0,1,0
137,137.0,1.37,0.0,0.0,2.815492452070582,0.0,2.815492452070582,2.815492452070582,1,0,1,0
138,138.0,1.38,0.0,0.0,2.7688174594110055,0.0,2.7688174594110055,2.7688174594110055,1,0,1,0
139,139.0,1.39,0.0,0.0,2.7225785078713094,0.0,2.7225785078713094,2.7225785078713094,1,0,1,0
140,140.0,1.4,0.0,0.0,2.6753559374956897,0.0,2.6753559374956897,2.6753559374956897,1,0,1,0
141,141.0,1.41,0.0,0.0,2.625698725499605,0.0,2.625698725499605,2.625698725499605,1,0,1,0
142,142.0,1.42,0.0,0.0,2.5800794387693387,0.0,2.5800794387693387,2.5800794387693387,1,0,1,0
143,143.0,1.43,0.0,0.0,2.5312242272038614,0.0,2.5312242272038614,2.5312242272038614,1,0,1,0
144,144.0,1.44,0.0,0.0,2.48262461263974,0.0,2.48262461263974,2.48262461263974,1,0,1,0
145,145.0,1.45,0.0,0.0,2.433467637683889,0.0,2.433467637683889,2.433467637683889,1,0,1,0
146,146.0,1.46,0.0,0.0,2.385084598039061,0.0,2.385084598039061,2.385084598039061,1,0,1,0
147,147.0,1.47,0.0,0.0,2.3386165549530484,0.0,2.3386165549530484,2.3386165549530484,1,0,1,0
148,148.0,1.48,0.0,0.0,2.2906352003173436,0.0,2.2906352003173436,2.2906352003173436,1,0,1,0
149,149.0,1.49,0.0,0.0,2.241836561234987,0.0,2.241836561234987,2.241836561234987,1,0,1,0
150,150.0,1.5,0.0,0.0,2.1926155773903133,0.0,2.1926155773903133,2.1926155773903133,1,0,1,0
151,151.0,1.51,0.0,0.0,2.14604124450693,0.0,2.14604124450693,2.14604124450693,1,0,1,0
152,152.0,1.52,0.0,0.0,2.097537104181632,0.0,2.097537104181632,2.097537104181632,1,0,1,0
153,153.0,1.53,0.0,0.0,2.048203775732474,0.0,2.048203775732474,2.048203775732474,1,0,1,0
154,154.0,1.54,0.0,0.0,1.9994644551035792,0.0,1.9994644551035792,1.9994644551035792,1,0,1,0
155,155.0,1.55,0.0,0.0,1.9517701803774885,0.0,1.9517701803774885,1.9517701803774885,1,0,1,0
156,156.0,1.56,0.0,0.0,1.9061438254061238,0.0,1.9061438254061238,1.9061438254061238,1,0,1,0
157,157.0,1.57,0.0,0.0,1.8593700760103362,0.0,1.8593700760103362,1.8593700760103362,1,0,1,0
158,158.0,1.58,0.0,0.0,1.8117356977040073,0.0,1.8117356977040073,1.8117356977040073,1,0,1,0
159,159.0,1.59,0.0,0.0,1.7653281719686724,0.0,1.7653281719686724,1.7653281719686724,1,0,1,0
160,160.0,1.6,0.0,0.0,1.7181831023247258,0.0,1.7181831023247258,1.7181831023247258,1,0,1,0
161,161.0,1.61,0.0,0.0,1.671181342977615,0.0,1.671181342977615,1.671181342977615,1,0,1,0
162,162.0,1.62,0.0,0.0,1.6227127416251896,0.0,1.6227127416251896,1.6227127416251896,1,0,1,0
163,163.0,1.63,0.0,0.0,1.5763037215223665,0.0,1.5763037215223665,1.5763037215223665,1,0,1,0
164,164.0,1.64,0.0,0.0,1.5307158773324563,0.0,1.5307158773324563,1.5307158773324563,1,0,1,0
165,165.0,1.65,0.0,0.0,1.483800816965568,0.0,1.483800816965568,1.483800816965568,1,0,1,0
166,166.0,1.66,0.0,0.0,1.4404118674004713,0.0,1.4404118674004713,1.4404118674004713,1,0,1,0
167,167.0,1.67,0.0,0.0,1.3937087852666457,0.0,1.3937087852666457,1.3937087852666457,1,0,1,0
168,168.0,1.68,0.0,0.0,1.3476115184663116,0.0,1.3476115184663116,1.3476115184663116,1,0,1,0
169,169.0,1.69,0.0,0.0,1.3060421977721117,0.0,1.3060421977721117,1.3060421977721117,1,0,1,0
170,170.0,1.7,0.0,0.0,1.2609235175637967,0.0,1.2609235175637967,1.2609235175637967,1,0,1,0
171,171.0,1.71,0.0,0.0,1.217910464090151,0.0,1.217910464090151,1.217910464090151,1,0,1,0
172,172.0,1.72,0.0,0.0,1.174526977292437,0.0,1.174526977292437,1.174526977292437,1,0,1,0
173,173.0,1.73,0.0,0.0,1.1322434473731955,0.0,1.1322434473731955,1.1322434473731955,1,0,1,0
174,174.0,1.74,0.0,0.0,1.0888694388846263,0.0,1.0888694388846263,1.0888694388846263,1,0,1,0
175,175.0,1.75,0.0,0.0,1.0466175983864934,0.0,1.0466175983864934,1.0466175983864934,1,0,1,0
176,176.0,1.76,0.0,0.0,1.010257122315961,0.0,1.010257122315961,1.010257122315961,1,0,1,0
177,177.0,1.77,0.0,0.0,0.9713243777352435,0.0,0.9713243777352435,0.9713243777352435,1,0,1,0
178,178.0,1.78,0.0,0.0,0.9313759530880888,0.0,0.9313759530880888,0.9313759530880888,1,0,1,0
179,179.0,1.79,0.0,0.0,0.8960145244373358,0.0,0.8960145244373358,0.8960145244373358,1,0,1,0
180,180.0,1.8,0.0,0.0,0.8587832477295921,0.0,0.8587832477295921,0.8587832477295921,1,0,1,0
181,181.0,1.81,0.0,0.0,0.8184411503501868,0.0,0.8184411503501868,0.8184411503501868,1,0,1,0
182,182.0,1.82,0.0,0.0,0.7800914219477388,0.0,0.7800914219477388,0.7800914219477388,1,0,1,0
183,183.0,1.83,0.0,0.0,0.7471490381036865,0.0,0.7471490381036865,0.7471490381036865,1,0,1,0
184,184.0,1.84,0.0,0.0,0.7095560163995656,0.0,0.7095560163995656,0.7095560163995656,1,0,1,0
185,185.0,1.85,0.0,0.0,0.674000873193038,0.0,0.674000873193038,0.674000873193038,1,0,1,0
186,186.0,1.86,0.0,0.0,0.6429915438112453,0.0,0.6429915438112453,0.6429915438112453,1,0,1,0
187,187.0,1.87,0.0,0.0,0.6194314807725818,0.0,0.6194314807725818,0.6194314807725818,1,0,1,0
188,188.0,1.88,0.0,0.0,0.5986981037249669,0.0,0.5986981037249669,0.5986981037249669,1,0,1,0
189,189.0,1.89,0.0,0.0,0.5671964781753376,0.0,0.5671964781753376,0.5671964781753376,1,0,1,0
190,190.0,1.9,0.0,0.0,0.5353381186392994,0.0,0.5353381186392994,0.5353381186392994,1,0,1,0
191,191.0,1.91,0.0,0.0,0.5056588643819093,0.0,0.5056588643819093,0.5056588643819093,1,0,1,0
192,192.0,1.92,0.0,0.0,0.4760511742979768,0.0,0.4760511742979768,0.4760511742979768,1,0,1,0
193,193.0,1.93,0.0,0.0,0.455747643466927,0.0,0.455747643466927,0.455747643466927,1,0,1,0
194,194.0,1.94,0.0,0.0,0.4313548724204652,0.0,0.4313548724204652,0.4313548724204652,1,0,1,0
195,195.0,1.95,0.0,0.0,0.41352329937280213,0.0,0.41352329937280213,0.41352329937280213,1,0,1,0
196,196.0,1.96,0.0,0.0,0.39879486272564424,0.0,0.39879486272564424,0.39879486272564424,1,0,1,0
197,197.0,1.97,0.0,0.0,0.37187387842671,0.0,0.37187387842671,0.37187387842671,1,0,1,0
198,198.0,1.98,0.0,0.0,0.34845715210089534,0.0,0.34845715210089534,0.34845715210089534,1,0,1,0
199,199.0,1.99,0.0,0.0,0.3167279030128557,0.0,0.3167279030128557,0.3167279030128557,1,0,1,0
200,200.0,2.0,0.0,0.0,0.2915520931595566,0.0,0.2915520931595566,0.2915520931595566,1,0,1,0
201,201.0,2.01,0.0,0.0,0.27596825322259305,0.0,0.27596825322259305,0.27596825322259305,1,0,1,0
202,202.0,2.02,0.0,0.0,0.257227244225864,0.0,0.257227244225864,0.257227244225864,1,0,1,0
203,203.0,2.03,0.0,0.0,0.23897985315613396,0.0,0.23897985315613396,0.23897985315613396,1,0,1,0
204,204.0,2.04,0.0,0.0,0.22104994256929664,0.0,0.22104994256929664,0.22104994256929664,1,0,1,0
205,205.0,2.05,0.0,0.0,0.20670407420451126,0.0,0.20670407420451126,0.20670407420451126,1,0,1,0
206,206.0,2.06,0.0,0.0,0.1843798513018365,0.0,0.1843798513018365,0.1843798513018365,1,0,1,0
207,207.0,2.07,0.0,0.0,0.15814352269633922,0.0,0.15814352269633922,0.15814352269633922,1,0,1,0
208,208.0,2.08,0.0,0.0,0.13998685680394118,0.0,0.13998685680394118,0.13998685680394118,1,0,1,0
209,209.0,2.09,0.0,0.0,0.125376122943971,0.0,0.125376122943971,0.125376122943971,1,0,1,0
210,210.0,2.1,0.0,0.0,0.1119523456116891,0.0,0.1119523456116891,0.1119523456116891,1,0,1,0
211,211.0,2.11,0.0,0.0,0.08745582903522889,0.0,0.08745582903522889,0.08745582903522889,1,0,0,1
212,212.0,2.12,0.0,0.0,0.06999528528596329,0.0,0.06999528528596329,0.06999528528596329,1,0,0,1
213,213.0,2.13,0.0,0.0,0.054409618902123646,0.0,0.054409618902123646,0.054409618902123646,1,0,0,1
214,214.0,2.14,0.0,0.0,0.03775769885951817,0.0,0.03775769885951817,0.03775769885951817,1,0,0,1
215,215.0,2.15,0.0,0.0,0.020278479354126466,0.0,0.020278479354126466,0.020278479354126466,1,0,0,1
216,216.0,2.16,0.0,0.0,-0.005319375666699887,0.0,0.005319375666699887,0.005319375666699887,1,0,0,1
217,217.0,2.17,0.0,0.0,-0.021115846676653154,0.0,0.021115846676653154,0.021115846676653154,1,0,0,1
218,218.0,2.18,0.0,0.0,-0.036533294776633446,0.0,0.036533294776633446,0.036533294776633446,1,0,0,1
219,219.0,2.19,0.0,0.0,-0.05092750330020756,0.0,0.05092750330020756,0.05092750330020756,1,0,0,1
220,220.0,2.2,0.0,0.0,-0.06614640160983509,0.0,0.06614640160983509,0.06614640160983509,1,0,0,1
221,221.0,2.21,0.0,0.0,-0.0813698115591037,0.0,0.0813698115591037,0.0813698115591037,1,0,0,1
222,222.0,2.22,0.0,0.0,-0.09479874135460692,0.0,0.09479874135460692,0.09479874135460692,1,0,0,1
223,223.0,2.23,0.0,0.0,-0.10782891252569314,0.0,0.10782891252569314,0.10782891252569314,1,0,1,0
224,224.0,2.24,0.0,0.0,-0.12093454345379628,0.0,0.12093454345379628,0.12093454345379628,1,0,1,0
225,225.0,2.25,0.0,0.0,-0.13566203330052778,0.0,0.13566203330052778,0.13566203330052778,1,0,1,0
226,226.0,2.26,0.0,0.0,-0.15033545779859103,0.0,0.15033545779859103,0.15033545779859103,1,0,1,0
227,227.0,2.27,0.0,0.0,-0.16358635805203797,0.0,0.16358635805203797,0.16358635805203797,1,0,1,0
228,228.0,2.28,0.0,0.0,-0.17621042871402534,0.0,0.17621042871402534,0.17621042871402534,1,0,1,0
229,229.0,2.29,0.0,0.0,-0.189568359028486,0.0,0.189568359028486,0.189568359028486,1,0,1,0
230,230.0,2.3,0.0,0.0,-0.20496718268998693,0.0,0.20496718268998693,0.20496718268998693,1,0,1,0
231,231.0,2.31,0.0,0.0,-0.21938284006015962,0.0,0.21938284006015962,0.21938284006015962,1,0,1,0
232,232.0,2.32,0.0,0.0,-0.23323681501953222,0.0,0.23323681501953222,0.23323681501953222,1,0,1,0
233,233.0,2.33,0.0,0.0,-0.24675041874870793,0.0,0.24675041874870793,0.24675041874870793,1,0,1,0
234,234.0,2.34,0.0,0.0,-0.26138195974928413,0.0,0.26138195974928413,0.26138195974928413,1,0,1,0
235,235.0,2.35,0.0,0.0,-0.27480802971368423,0.0,0.27480802971368423,0.27480802971368423,1,0,1,0
236,236.0,2.36,0.0,0.0,-0.28687456184800525,0.0,0.28687456184800525,0.28687456184800525,1,0,1,0
237,237.0,2.37,0.0,0.0,-0.29971029384534115,0.0,0.29971029384534115,0.29971029384534115,1,0,1,0
238,238.0,2.38,0.0,0.0,-0.31155236123934893,0.0,0.31155236123934893,0.31155236123934893,1,0,1,0
239,239.0,2.39,0.0,0.0,-0.32456535495959843,0.0,0.32456535495959843,0.32456535495959843,1,0,1,0
240,240.0,2.4,0.0,0.0,-0.33716984116285925,0.0,0.33716984116285925,0.33716984116285925,1,0,1,0
241,241.0,2.41,0.0,0.0,-0.34969330181806463,0.0,0.34969330181806463,0.34969330181806463,1,0,1,0
242,242.0,2.42,0.0,0.0,-0.36065763452917543,0.0,0.36065763452917543,0.36065763452917543,1,0,1,0
243,243.0,2.43,0.0,0.0,-0.3744937146488298,0.0,0.3744937146488298,0.3744937146488298,1,0,1,0
244,244.0,2.44,0.0,0.0,-0.3869285982577654,0.0,0.3869285982577654,0.3869285982577654,1,0,1,0
245,245.0,2.45,0.0,0.0,-0.3988665288592446,0.0,0.3988665288592446,0.3988665288592446,1,0,1,0
