t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
32.93,-0.000959305591074655,-0.00333611593863736,-0.0314726963584153,0.000287372616086001,0.260621304733275,12.4334763134789,-20.8237477698159,12.5148262788432,-20.5761479967624,-103.991806164542,-0.00676563374700834,-662.288532377603,657.711467622397,-1.32457706475521,1.31542293524479,-0.0668241693810237,-0.0668241693810237,-0.0765344355944908,-0.0826719474033457,0.0253945
32.94,-0.000986524299187705,-0.00339189724586397,-0.0315389787001676,-0.00320617266740536,0.260306302570076,12.430677168853,-20.8322855660935,12.511954224825,-20.5849934082514,-103.909505948583,-0.00602775961839086,-662.288532377603,657.711467622397,-1.32457706475521,1.31542293524479,-0.0666278656550672,-0.0666278656550672,-0.0763587901533547,-0.0825179721581798,0.0252937
32.95,-0.000893611295735064,-0.00299518347817562,-0.031601465606425,-3.36048558415916e-05,0.259990659966166,12.427877450235,-20.8408224965825,12.5090821708069,-20.5938388197403,-102.407250277856,-0.00747424168126543,-662.321546265912,657.678453734088,-1.32464309253182,1.31535690746818,-0.0664315619291106,-0.0664315619291106,-0.0762049871063733,-0.0823639969130137,0.0255045
32.96,-0.000918519099061932,-0.00301719622497276,-0.0316833623957905,0.00244112854519011,0.259674284655177,12.4250772180403,-20.849358498857,12.5062063059858,-20.6026829929787,-102.2616897674,-0.00755579792927108,-662.321546265912,657.678453734088,-1.32464309253182,1.31535690746818,-0.066235218933246,-0.066235218933246,-0.0761439402056626,-0.0822128353670067,0.0256021
32.97,-0.000944028172034928,-0.00309023426086141,-0.0317585472740369,0.00461082713445509,0.259357126730705,12.4222766572831,-20.8578935667356,12.5033304411647,-20.611527166217,-102.234624661664,-0.0078174251546983,-662.321546265912,657.678453734088,-1.32464309253182,1.31535690746818,-0.0660388759373814,-0.0660388759373814,-0.0760521737382978,-0.0820616738209997,0.0252289
32.98,-0.00097006073080419,-0.0032091458105501,-0.0318324826381449,-0.000385084134331061,0.259039226077965,12.4194758295786,-20.8664277622926,12.5004545763436,-20.6203713394554,-102.145042181173,-0.00685421990134216,-662.321546265912,657.678453734088,-1.32464309253182,1.31535690746818,-0.0658425329415166,-0.0658425329415166,-0.0759009474766819,-0.0819105122749926,0.0266446
32.99,-0.000996665294490759,-0.0032350754258752,-0.0319022866861163,0.00201419729106319,0.258720609778193,12.4166746805218,-20.8749610959538,12.4975787115226,-20.6292155126937,-102.087620638469,-0.00711662967874815,-662.321546265912,657.678453734088,-1.32464309253182,1.31535690746818,-0.065646189945652,-0.065646189945652,-0.0757343324602982,-0.0817593507289856,0.0253004
33,-0.000905872779957448,-0.00286396885947271,-0.0319694420303823,-0.00108506692272868,0.258401311961115,12.4138731137519,-20.8834935717232,12.4947028467015,-20.6380596859321,-100.578359797755,-0.00765863875572848,-662.380681516039,657.619318483961,-1.32476136303208,1.31523863696792,-0.0654498469497874,-0.0654498469497874,-0.0755617273426977,-0.0816081891829786,0.0254867
33.01,-0.000929867199177356,-0.00287554959016356,-0.0320557064434794,0.00460505897094838,0.258081236039763,12.4110712579346,-20.8920251451777,12.4918232414792,-20.6469026420299,-100.443023763755,-0.00825538385548441,-662.380681516039,657.619318483961,-1.32476136303208,1.31523863696792,-0.0652535039539227,-0.0652535039539227,-0.0754350419959469,-0.0814582489752305,0.0255669
33.02,-0.000954394165223416,-0.00297848149382673,-0.0321357301484063,0.00204397956913973,0.257760331361769,12.4082691534711,-20.9005557618281,12.4889436362569,-20.6557455981278,-100.388018414537,-0.00772414323670034,-662.380681516039,657.619318483961,-1.32476136303208,1.31523863696792,-0.065057160958058,-0.065057160958058,-0.0753228043871407,-0.0813083087674824,0.0253541
