t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
0.77,0,0,-0.0401175739910643,0,0.235580234354971,0.395819765645028,0,0.631399999999999,0,66.6252318806946,-2.58693770405216e-06,-660,660,-1.32,1.32,0,0,0,0,0.0067915
0.78,0,0,-0.038411586385388,0,0.235972880125515,0.403627119874484,0,0.639599999999999,0,65.0460138153285,-2.60837456522722e-06,-660,660,-1.32,1.32,0,0,0,0,0.0066311
0.79,0,0,-0.0367784330130604,0,0.236348830192442,0.411451169807557,0,0.647799999999999,0,63.5342139769346,-2.62716326560053e-06,-660,660,-1.32,1.32,0,0,0,0,0.0068701
0.8,0,0,-0.035215004589388,0,0.236708797351615,0.419291202648384,0,0.655999999999999,0,62.086955005303,-2.64346533640492e-06,-660,660,-1.32,1.32,0,0,0,0,0.007447
0.81,0,0,-0.0337183245255084,0,0.237053463969527,0.427146536030472,0,0.664199999999999,0,60.701482212171,-2.65742987437534e-06,-660,660,-1.32,1.32,0,0,0,0,0.006714
0.82,0,0,-0.0322855432716149,0,0.237383483281981,0.435016516718018,0,0.672399999999999,0,59.3751583714038,-2.66919475677696e-06,-660,660,-1.32,1.32,0,0,0,0,0.0065865
0.83,0,0,-0.0309139329003787,0,0.237699480637398,0.442900519362601,0,0.680599999999999,0,58.1054587177932,-2.67888779248437e-06,-660,660,-1.32,1.32,0,0,0,0,0.0066686
0.84,0,0,-0.0296008819209534,0,0.238002054687106,0.450797945312893,0,0.688799999999999,0,56.8899661749601,-2.68662764923988e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072161
0.85,0,0,-0.0283438903130045,0,0.238291778524881,0.458708221475118,0,0.696999999999999,0,55.7263667816296,-2.69252484841331e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074267
0.86,0,0,-0.0271405647716177,0,0.238569200777873,0.466630799222126,0,0.705199999999999,0,54.6124453097582,-2.69668239560872e-06,-660,660,-1.32,1.32,0,0,0,0,0.0067489
0.87,0,0,-0.0259886141542455,0,0.238834846650997,0.474565153349002,0,0.713399999999999,0,53.5460810353979,-2.69919653028694e-06,-660,660,-1.32,1.32,0,0,0,0,0.0068938
0.88,0,0,-0.0248858451226504,0,0.239089218926765,0.482510781073234,0,0.721599999999999,0,52.5252437517047,-2.70015741854479e-06,-660,660,-1.32,1.32,0,0,0,0,0.0066489
0.89,0,0,-0.0238301579686844,0,0.239332798922459,0.49046720107754,0,0.729799999999999,0,51.5479898713529,-2.69964959720426e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071134
0.9,0,0,-0.0228195426197818,0,0.239566047406457,0.498433952593542,0,0.737999999999999,0,50.6124587776139,-2.69775244454706e-06,-660,660,-1.32,1.32,0,0,0,0,0.0067534
0.91,0,0,-0.0218520748127039,0,0.239789405475462,0.506410594524537,0,0.746199999999999,0,49.7168692601845,-2.69454072743258e-06,-660,660,-1.32,1.32,0,0,0,0,0.0066969
0.92,0,0,-0.0209259124316282,0,0.240003295394281,0.514396704605718,0,0.754399999999999,0,48.8595161307603,-2.6900849068312e-06,-660,660,-1.32,1.32,0,0,0,0,0.0065934
0.93,0,0,-0.0200392920022963,0,0.240208121399772,0.522391878600227,0,0.762599999999999,0,48.038766994141,-2.6844514771085e-06,-660,660,-1.32,1.32,0,0,0,0,0.0064826
0.94,0,0,-0.0191905253350496,0,0.240404270470475,0.530395729529524,0,0.770799999999999,0,47.2530591180548,-2.67770335504736e-06,-660,660,-1.32,1.32,0,0,0,0,0.0069722
0.95,0,0,-0.0183779963122033,0,0.240592113063393,0.538407886936605,0,0.778999999999999,0,46.5008964994922,-2.66990004504919e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074773
0.96,0,0,-0.0176001578106971,0,0.24077200381933,0.546427996180669,0,0.787199999999999,0,45.780846982263,-2.66109801216885e-06,-660,660,-1.32,1.32,0,0,0,0,0.007023
0.97,0,0,-0.0168555287576635,0,0.240944282238107,0.554455717761892,0,0.795399999999999,0,45.0915395617485,-2.65135078336698e-06,-660,660,-1.32,1.32,0,0,0,0,0.0069391
0.98,0,0,-0.0161426913102805,0,0.24110927332497,0.562490726675029,0,0.803599999999999,0,44.4316617436707,-2.64070926014881e-06,-660,660,-1.32,1.32,0,0,0,0,0.0070265
0.99,0,0,-0.0154602881574208,0,0.241267288209396,0.570532711790602,0,0.811799999999999,0,43.7999570821412,-2.6292218446855e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071587
1,0,0,-0.0148070199348309,0,0.241418624737486,0.578581375262512,0,0.819999999999999,0,43.1952227526344,-2.61693460146262e-06,-660,660,-1.32,1.32,0,0,0,0,0.0069206
1.01,0,0,-0.0141816427522283,0,0.241563568039069,0.58663643196093,0,0.828199999999999,0,42.6163072912022,-2.60389144557394e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078359
1.02,0,0,-0.0135829658246551,0,0.241702391070598,0.5946976089294,0,0.836399999999999,0,42.0621083891019,-2.59013422976295e-06,-660,660,-1.32,1.32,0,0,0,0,0.006973
1.03,0,0,-0.0130098492055299,0,0.241835355134871,0.602764644865127,0,0.844599999999999,0,41.5315708005801,-2.57570291495313e-06,-660,660,-1.32,1.32,0,0,0,0,0.0066791
1.04,0,0,-0.0124612016161832,0,0.241962710378559,0.61083728962144,0,0.852799999999999,0,41.0236843251623,-2.56063567327658e-06,-660,660,-1.32,1.32,0,0,0,0,0.0067315
1.05,0,0,-0.0119359783684387,0,0.242084696268499,0.618915303731499,0,0.860999999999999,0,40.537481892854,-2.54496894847023e-06,-660,660,-1.32,1.32,0,0,0,0,0.0068224
1.06,0,0,-0.0114331793754973,0,0.242201542047656,0.626998457952342,0,0.869199999999999,0,40.0720377215184,-2.52873761397154e-06,-660,660,-1.32,1.32,0,0,0,0,0.0068977
1.07,0,0,-0.0109518472477942,0,0.242313467171613,0.635086532828386,0,0.877399999999999,0,39.6264655520208,-2.51197503331468e-06,-660,660,-1.32,1.32,0,0,0,0,0.0067769
1.08,0,0,-0.010491065470245,0,0.242420681726429,0.643179318273569,0,0.885599999999999,0,39.1999169616029,-2.49471311608573e-06,-660,660,-1.32,1.32,0,0,0,0,0.0070135
1.09,0,0,-0.0100499566572713,0,0.242523386828663,0.651276613171336,0,0.893799999999999,0,38.7915797564201,-2.47698241384597e-06,-660,660,-1.32,1.32,0,0,0,0,0.006981
1.1,0,0,-0.00962768088195742,0,0.24262177500831,0.659378224991689,0,0.901999999999999,0,38.40067640692,-2.45881221516697e-06,-660,660,-1.32,1.32,0,0,0,0,0.0068198
1.11,0,0,-0.00922343407736248,0,0.242716030575396,0.667483969424602,0,0.910199999999999,0,38.026462584734,-2.4402305696114e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072507
1.12,0,0,-0.00883644650530568,0,0.242806329970926,0.675593670029073,0,0.918399999999999,0,37.6682257424109,-2.42126434457646e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071088
1.13,0,0,-0.00846598129065079,0,0.242892842102833,0.683707157897165,0,0.926599999999999,0,37.3252837485634,-2.40193931944077e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072517
