sample_index,debug_step,t_s,theta_true_deg,theta_mtcn_deg,theta_imu_deg,variance_imu_rad2,imu_valid,K_imu_eff,quality_code,observer_update_available,imu_uncertainty_halfwidth_deg,delta_abs_error_deg,imu_locally_better
1047,1047.0,10.47,6.199999999999975,6.055708204023752,6.093306530613659,1.19350061454124e-05,1,1.0,1,1,0.3879627483597367,-0.03759832658990714,1
1048,1048.0,10.48,6.199999999999975,6.048382999981311,6.085298813032847,1.18361752373969e-05,1,1.0,1,1,0.38635309616206176,-0.036915813051535906,1
1049,1049.0,10.49,6.199999999999975,6.038854090385716,6.098631557947487,1.17513127765111e-05,1,1.0,1,1,0.3849655763791774,-0.05977746756177016,1
1050,1050.0,10.5,6.199999999999975,6.029575389677414,6.11542735118186,1.1880728308874e-05,1,1.0,1,1,0.38707955757887536,-0.08585196150444574,1
1051,1051.0,10.51,6.199999999999975,6.023473411870689,6.1402317599702485,1.19020404151358e-05,1,1.0,1,1,0.38742658110320316,-0.11675834809955976,1
1052,1052.0,10.52,6.199999999999975,6.014736373725836,6.137412336674514,1.18098108177589e-05,1,1.0,1,1,0.38592256630549726,-0.12267596294867822,1
1053,1053.0,10.53,6.199999999999975,6.005345838950537,6.1413820524134115,1.17486724548598e-05,1,1.0,1,1,0.3849223263157207,-0.13603621346287476,1
1054,1054.0,10.54,6.199999999999975,5.997379298302111,6.152666280399218,1.18281677075821e-05,1,1.0,1,1,0.38622238428501254,-0.155286982097107,1
1055,1055.0,10.55,6.199999999999975,5.989201916189371,6.177111220630036,1.18698509018753e-05,1,1.0,1,1,0.3869023215570558,-0.187909304440665,1
1056,1056.0,10.56,6.199999999999975,5.98286949561877,6.179230947852433,1.17886447763313e-05,1,1.0,1,1,0.38557657785583477,-0.1963614522336634,1
1057,1057.0,10.57,6.199999999999975,5.974242130888136,6.178832985654008,1.1702048547404e-05,1,1.0,1,1,0.38415779639149766,-0.2045908547658719,1
1058,1058.0,10.58,6.199999999999975,5.963439088687099,6.202658841474384,1.1794389589221e-05,1,1.0,1,1,0.3856705155196701,-0.23390206983846795,1
1059,1059.0,10.59,6.199999999999975,5.953394095198754,6.204783453248386,1.18724807498126e-05,1,1.0,1,1,0.3869451796320521,-0.24182245155281024,1
1060,1060.0,10.6,6.199999999999975,5.944910265542384,6.237626652461028,1.18589001566414e-05,1,1.0,1,1,0.386723808514231,-0.21746308199653885,1
1061,1061.0,10.61,6.199999999999975,5.942328087292721,6.258736637702437,1.19837901092851e-05,1,1.0,1,1,0.38875483257270244,-0.1989352750047919,1
1062,1062.0,10.62,6.199999999999975,5.937922329217783,6.285951263816808,1.18619410413441e-05,1,1.0,1,1,0.3867733876118125,-0.1761264069653592,1
1063,1063.0,10.63,6.199999999999975,5.930000299837996,6.321690331852782,1.18859482805341e-05,1,1.0,1,1,0.3871645827716945,-0.14830936830917274,1
1064,1064.0,10.64,6.199999999999975,5.922333117495348,6.32320077627975,1.20432706573542e-05,1,1.0,1,1,0.3897184145686376,-0.15446610622485313,1
1065,1065.0,10.65,6.199999999999975,5.916466181484105,6.3072289570469335,1.20744155560445e-05,1,1.0,1,1,0.3902220112955442,-0.17630486146891222,1
1066,1066.0,10.66,6.199999999999975,5.909819895271492,6.288487448965336,1.1973624356942e-05,1,1.0,1,1,0.38858990879737554,-0.20169265576312245,1
1067,1067.0,10.67,6.199999999999975,5.898283444233447,6.289923568897857,1.1971759063832e-05,1,1.0,1,1,0.3885596396704435,-0.21179298686864723,1
1068,1068.0,10.68,6.199999999999975,5.887045092569206,6.311961922958931,1.18549147255143e-05,1,1.0,1,1,0.3866588197463564,-0.20099298447181368,1
1069,1069.0,10.69,6.199999999999975,5.876820325865498,6.2942357562931575,1.18244249582093e-05,1,1.0,1,1,0.38616127389193333,-0.22894391784129553,1
1070,1070.0,10.7,6.199999999999975,5.863949328202489,6.3303388784475585,1.19528361429981e-05,1,1.0,1,1,0.3882524337273626,-0.20571179334990308,1
1071,1071.0,10.71,6.199999999999975,5.853693753781074,6.343501852871066,1.19418381812123e-05,1,1.0,1,1,0.3880737745351902,-0.20280439334781075,1
1072,1072.0,10.72,6.199999999999975,5.846183352277677,6.352959145008316,1.1847494681656e-05,1,1.0,1,1,0.38653779506833696,-0.20085750271395764,1
1073,1073.0,10.73,6.199999999999975,5.83857660414604,6.335367257688594,1.1779206756437e-05,1,1.0,1,1,0.3854222001416243,-0.22605613816531722,1
1074,1074.0,10.74,6.199999999999975,5.829011479958885,6.25547434335179,1.18264033871709e-05,1,1.0,1,1,0.38619357824061085,-0.31551417668927595,1
1075,1075.0,10.75,6.199999999999975,5.818172617728573,6.2246694235615765,1.17847462389772e-05,1,1.0,1,1,0.3855128169648441,-0.35715795870980127,1
1076,1076.0,10.76,6.199999999999975,5.811018883293117,6.225758136308658,1.19268122893484e-05,1,1.0,1,1,0.387829549571271,-0.36322298039817635,1
1077,1077.0,10.77,6.199999999999975,5.805259883375356,6.244429646144101,1.18977126786844e-05,1,1.0,1,1,0.3873561380311676,-0.35031047048049313,1
1078,1078.0,10.78,6.199999999999975,5.798846971267335,6.222619430223693,1.18873222007623e-05,1,1.0,1,1,0.38718695868434544,-0.37853359850892243,1
1079,1079.0,10.79,6.199999999999975,5.789693411483618,6.24203713594207,1.17919097595208e-05,1,1.0,1,1,0.3856299688059654,-0.36826945257426313,1
1080,1080.0,10.8,6.199999999999975,5.781818854079509,6.269006874662437,1.17118221315988e-05,1,1.0,1,1,0.38431818775016785,-0.34917427125800504,1
1081,1081.0,10.81,6.199999999999975,5.775459558660368,6.278598698037293,1.16668104506261e-05,1,1.0,1,1,0.38357895774509565,-0.3459417433022889,1
1082,1082.0,10.82,6.199999999999975,5.762794813158198,6.264725235031484,1.17763599331039e-05,1,1.0,1,1,0.38537562250535795,-0.37247995181026816,1
1083,1083.0,10.83,6.199999999999975,5.748943194070066,6.20821709548721,1.17585301924433e-05,1,1.0,1,1,0.38508377722406534,-0.44283971044267467,1
1084,1084.0,10.84,6.199999999999975,5.7347340915471685,6.188054096047826,1.16738225058404e-05,1,1.0,1,1,0.38369421087371125,-0.45332000450065735,1
1085,1085.0,10.85,6.199999999999975,5.724326903785997,6.1533807546854735,1.16102017761099e-05,1,1.0,1,1,0.3826472420836516,-0.4290538508994768,1
1086,1086.0,10.86,6.199999999999975,5.7177466912156145,6.1320016287261945,1.15668182504245e-05,1,1.0,1,1,0.38193165920415156,-0.41425493751057996,1
1087,1087.0,10.87,6.199999999999975,5.708061006718604,6.09035184130847,1.17370026323787e-05,1,1.0,1,1,0.38473110934011523,-0.3822908345898659,1
1088,1088.0,10.88,6.199999999999975,5.700166940269664,6.060407854539737,1.17596111125066e-05,1,1.0,1,1,0.38510147651166776,-0.3602409142700731,1
1089,1089.0,10.89,6.199999999999975,5.6916916491847545,6.021870482774643,1.16931071842545e-05,1,1.0,1,1,0.3840110036851101,-0.33017883358988875,1
1090,1090.0,10.9,6.199999999999975,5.682448811724083,6.053815852565925,1.16319426453156e-05,1,1.0,1,1,0.38300534063078273,-0.37136704084184213,1
1091,1091.0,10.91,6.199999999999975,5.6779951724774085,6.067009402090399,1.19504698150958e-05,1,1.0,1,1,0.3882140002530213,-0.38901422961299037,1
1092,1092.0,10.92,6.199999999999975,5.669942737316713,6.08679133485297,1.18642169973828e-05,1,1.0,1,1,0.386810491025294,-0.4168485975362568,1
1093,1093.0,10.93,6.199999999999975,5.660397591326211,6.079770183005491,1.19210523395546e-05,1,1.0,1,1,0.38773588881544274,-0.41937259167927987,1
1094,1094.0,10.94,6.199999999999975,5.651832424606454,6.07001058588928,1.18243934054977e-05,1,1.0,1,1,0.3861607586684244,-0.41817816128282637,1
1095,1095.0,10.95,6.199999999999975,5.643326047865684,6.10092148404317,1.18206087593273e-05,1,1.0,1,1,0.3860989542802601,-0.45759543617748566,1
1096,1096.0,10.96,6.199999999999975,5.638734960547969,6.088655471560116,1.18645191576558e-05,1,1.0,1,1,0.3868154166777593,-0.4499205110121478,1
1097,1097.0,10.97,6.199999999999975,5.6287770908059,6.117823763396759,1.18025484032156e-05,1,1.0,1,1,0.38580388698383544,-0.48904667259085866,1
1098,1098.0,10.98,6.199999999999975,5.617582154288035,6.116688594313255,1.17144465395397e-05,1,1.0,1,1,0.38436124472268957,-0.4991064400252201,1
1099,1099.0,10.99,6.199999999999975,5.611500779362678,6.1193419084848415,1.16422489284073e-05,1,1.0,1,1,0.3831749807158783,-0.5078411291221636,1
1100,1100.0,11.0,6.199999999999975,5.60439884021176,6.147679351308587,1.15783442953501e-05,1,1.0,1,1,0.3821219044925418,-0.5432805110968264,1
1101,1101.0,11.01,6.199999999999975,5.597798432288576,6.134753489008896,1.15620090907415e-05,1,1.0,1,1,0.3818522526959625,-0.5369550567203207,1
1102,1102.0,11.02,6.199999999999975,5.588164191049282,6.134162814613723,1.19171086633196e-05,1,1.0,1,1,0.38767174886996353,-0.545998623564441,1
1103,1103.0,11.03,6.199999999999975,5.579589959471658,6.128788516454918,1.19876941350434e-05,1,1.0,1,1,0.3888181508250337,-0.54919855698326,1
1104,1104.0,11.04,6.199999999999975,5.572089823218305,6.140072677490263,1.19176339615956e-05,1,1.0,1,1,0.38768029293308415,-0.5679828542719578,1
1105,1105.0,11.05,6.199999999999975,5.563501309797801,6.121048094066041,1.1806861907095e-05,1,1.0,1,1,0.38587438085017894,-0.55754678426824,1
1106,1106.0,11.06,6.199999999999975,5.5587724171224115,6.090610663499919,1.17833044471674e-05,1,1.0,1,1,0.38548923367283167,-0.5318382463775073,1
1107,1107.0,11.07,6.199999999999975,5.550718043406972,6.0926516805835025,1.17503148842354e-05,1,1.0,1,1,0.38494923087216526,-0.5419336371765304,1
1108,1108.0,11.08,6.199999999999975,5.540358132490726,6.083733127463848,1.20415860755732e-05,1,1.0,1,1,0.3896911572097768,-0.5433749949731217,1
1109,1109.0,11.09,6.199999999999975,5.534354113009866,6.088533053103567,1.19103483015081e-05,1,1.0,1,1,0.3875617736591404,-0.554178940093701,1
1110,1110.0,11.1,6.199999999999975,5.5303079157997,6.08231348186754,1.18131189334735e-05,1,1.0,1,1,0.3859766140431829,-0.55200556606784,1
1111,1111.0,11.11,6.199999999999975,5.52571704383142,6.026927468441053,1.17247210274085e-05,1,1.0,1,1,0.3845297652495238,-0.5012104246096332,1
1112,1112.0,11.12,6.199999999999975,5.516594345576987,6.002470208762098,1.16896455766008e-05,1,1.0,1,1,0.38395415849402137,-0.485875863185111,1
1113,1113.0,11.13,6.199999999999975,5.509943987106242,5.990336042391598,1.16903570914125e-05,1,1.0,1,1,0.38396584340405837,-0.480392055285356,1
1114,1114.0,11.14,6.199999999999975,5.503469516185343,5.999533749032426,1.19031168623456e-05,1,1.0,1,1,0.38744410057123163,-0.49606423284708256,1
1115,1115.0,11.15,6.199999999999975,5.497388672306819,5.99117555527762,1.19137670365145e-05,1,1.0,1,1,0.38761739234900794,-0.49378688297080053,1
1116,1116.0,11.16,6.199999999999975,5.4905135108589835,6.033278085657623,1.18083466543399e-05,1,1.0,1,1,0.3858986425006374,-0.5427645747986398,1
1117,1117.0,11.17,6.199999999999975,5.479926091326741,6.050076369113309,1.1729431856392e-05,1,1.0,1,1,0.38460700683340665,-0.5701502777865679,1
1118,1118.0,11.18,6.199999999999975,5.473034581719149,6.075672538485222,1.16761980767425e-05,1,1.0,1,1,0.38373324891954985,-0.6026379567660731,1
1119,1119.0,11.19,6.199999999999975,5.465826248356567,6.079040798796095,1.18418884462961e-05,1,1.0,1,1,0.38644632939005297,-0.6132145504395279,1
1120,1120.0,11.2,6.199999999999975,5.459181650969227,6.072076410425757,1.18470002271841e-05,1,1.0,1,1,0.38652972891846066,-0.6128947594565304,1
1121,1121.0,11.21,6.199999999999975,5.4534931870262575,6.089082668792242,1.1841900870198e-05,1,1.0,1,1,0.3864465321098324,-0.6355894817659848,1
1122,1122.0,11.22,6.199999999999975,5.44291950548779,6.0820067900319525,1.17500983111604e-05,1,1.0,1,1,0.38494568330669043,-0.6390872845441624,1
1123,1123.0,11.23,6.199999999999975,5.434441484146325,6.070479663026368,1.18819737715784e-05,1,1.0,1,1,0.3870998459192116,-0.6360381788800424,1
1124,1124.0,11.24,6.199999999999975,5.425830509797012,6.051720013018734,1.18227373321767e-05,1,1.0,1,1,0.38613371571994276,-0.625889503221722,1
1125,1125.0,11.25,6.199999999999975,5.41976495915934,6.052350171635191,1.19351293469715e-05,1,1.0,1,1,0.387964750767257,-0.6325852124758509,1
1126,1126.0,11.26,6.199999999999975,5.4163236168116855,6.06281586215721,1.1839648487205e-05,1,1.0,1,1,0.3864097784247684,-0.6464922453455246,1
1127,1127.0,11.27,6.199999999999975,5.407001336811595,6.043185159717742,1.17475858398631e-05,1,1.0,1,1,0.38490452549416027,-0.6361838229061476,1
1128,1128.0,11.28,6.199999999999975,5.397325839990325,5.9774880742492105,1.17604185642352e-05,1,1.0,1,1,0.38511469742145754,-0.5801622342588857,1
1129,1129.0,11.29,6.199999999999975,5.391813718723643,5.945267615692728,1.16836358019193e-05,1,1.0,1,1,0.3838554482886251,-0.553453896969085,1
1130,1130.0,11.3,6.199999999999975,5.387734344916051,5.931481854057204,1.17985234925813e-05,1,1.0,1,1,0.38573809786256363,-0.543747509141153,1
1131,1131.0,11.31,6.199999999999975,5.3881840764529185,5.925854408332636,1.17227162612514e-05,1,1.0,1,1,0.3844968891915869,-0.5376703318797178,1
1132,1132.0,11.32,6.199999999999975,5.384892895277449,5.971489392811117,1.18100095191828e-05,1,1.0,1,1,0.38592581288760075,-0.5865964975336677,1
1133,1133.0,11.33,6.199999999999975,5.378611395697687,5.9826730133816755,1.18085281639094e-05,1,1.0,1,1,0.38590160837000737,-0.6040616176839881,1
1134,1134.0,11.34,6.199999999999975,5.371644063493356,6.035397088384458,1.17793825470004e-05,1,1.0,1,1,0.38542507611342475,-0.6637530248911014,1
1135,1135.0,11.35,6.199999999999975,5.364652113183364,6.065352149324197,1.17589311094798e-05,1,1.0,1,1,0.3850903420467208,-0.7007000361408329,1
1136,1136.0,11.36,6.199999999999975,5.361746253757228,6.092131363108183,1.17122168691371e-05,1,1.0,1,1,0.3843246642631904,-0.730385109350955,1
1137,1137.0,11.37,6.199999999999975,5.356972283827737,6.107645697870555,1.16464340611629e-05,1,1.0,1,1,0.3832438460219074,-0.7506734140428177,1
1138,1138.0,11.38,6.199999999999975,5.3502401733211995,6.107534951026955,1.15888280652355e-05,1,1.0,1,1,0.3822948640964151,-0.7572947777057557,1
1139,1139.0,11.39,6.199999999999975,5.344125124229181,6.1008396742837006,1.16965022638735e-05,1,1.0,1,1,0.38406674820578646,-0.7567145500545198,1
1140,1140.0,11.4,6.199999999999975,5.33789220968657,6.0923076479178535,1.18808140958342e-05,1,1.0,1,1,0.38708095506553586,-0.7544154382312831,1
1141,1141.0,11.41,6.199999999999975,5.331594420183134,6.085036162678035,1.18505558411406e-05,1,1.0,1,1,0.3865877287229542,-0.7534417424949016,1
1142,1142.0,11.42,6.199999999999975,5.323601336854113,6.054671944681033,1.17698331849325e-05,1,1.0,1,1,0.38526881538271207,-0.7310706078269202,1
1143,1143.0,11.43,6.199999999999975,5.31611926635,6.028881020344285,1.18320370796918e-05,1,1.0,1,1,0.3862855519691033,-0.7127617539942843,1
1144,1144.0,11.44,6.199999999999975,5.309860199864518,6.033419681612494,1.18594367676813e-05,1,1.0,1,1,0.38673255797306777,-0.7235594817479756,1
1145,1145.0,11.45,6.199999999999975,5.303812182389873,6.031417556755647,1.20721902929476e-05,1,1.0,1,1,0.39018605151558083,-0.7276053743657744,1
1146,1146.0,11.46,6.199999999999975,5.2981681613855995,6.049593564849679,1.19610601347181e-05,1,1.0,1,1,0.3883859767512991,-0.7514254034640793,1
1147,1147.0,11.47,6.199999999999975,5.290268791979302,6.055346753123425,1.20763698590358e-05,1,1.0,1,1,0.3902535896847749,-0.7650779611441232,1
1148,1148.0,11.48,6.199999999999975,5.284009777863388,6.0477502772303815,1.19431627721919e-05,1,1.0,1,1,0.3880952965471214,-0.7637404993669934,1
1149,1149.0,11.49,6.199999999999975,5.277174383897368,6.043869809215558,1.18535396437858e-05,1,1.0,1,1,0.38663639432578834,-0.7666954253181899,1
1150,1150.0,11.5,6.199999999999975,5.271322787691723,6.044216446229066,1.18692208042204e-05,1,1.0,1,1,0.38689205228396767,-0.7728936585373427,1
1151,1151.0,11.51,6.199999999999975,5.267759024016032,6.050190379885931,1.20445401385934e-05,1,1.0,1,1,0.38973895413770426,-0.7824313558698996,1
1152,1152.0,11.52,6.199999999999975,5.263361319903814,6.031425447562143,1.21575090477987e-05,1,1.0,1,1,0.3915624204925811,-0.7680641276583291,1
1153,1153.0,11.53,6.199999999999975,5.25853606527469,6.027475868591859,1.20125611948247e-05,1,1.0,1,1,0.38922122063593756,-0.7689398033171688,1
1154,1154.0,11.54,6.199999999999975,5.254860531955788,6.04280657731643,1.18875451186324e-05,1,1.0,1,1,0.3871905890430616,-0.7879460453606422,1
1155,1155.0,11.55,6.199999999999975,5.250922822493223,6.05168245235187,1.18123638965961e-05,1,1.0,1,1,0.3859642789758798,-0.8007596298586472,1
1156,1156.0,11.56,6.199999999999975,5.248615672619221,6.048313880923597,1.19557431476356e-05,1,1.0,1,1,0.38829964356929564,-0.7996982083043758,1
1157,1157.0,11.57,6.199999999999975,5.245028035699187,6.026457487482696,1.18387649975291e-05,1,1.0,1,1,0.38639536096046473,-0.7814294517835085,1
1158,1158.0,11.58,6.199999999999975,5.241736812292907,6.028285268775054,1.18610562072019e-05,1,1.0,1,1,0.386758961782186,-0.786548456482147,1
1159,1159.0,11.59,6.199999999999975,5.237227347900124,6.026305101857694,1.17858466916881e-05,1,1.0,1,1,0.3855308160253494,-0.78907775395757,1
1160,1160.0,11.6,6.199999999999975,5.233954665608166,6.025488492199618,1.17023496481958e-05,1,1.0,1,1,0.3841627386660124,-0.7915338265914524,1
1161,1161.0,11.61,6.199999999999975,5.233203994771925,5.991876669385633,1.1650727309894e-05,1,1.0,1,1,0.3833144774933831,-0.7586726746137078,1
1162,1162.0,11.62,6.199999999999975,5.229814219775551,6.005445039972294,1.15968918755298e-05,1,1.0,1,1,0.3824278463602201,-0.775630820196743,1
1163,1163.0,11.63,6.199999999999975,5.226211010839251,6.018024591700606,1.16476156663212e-05,1,1.0,1,1,0.38326328679741,-0.7918135808613549,1
1164,1164.0,11.64,6.199999999999975,5.222926654214305,6.019467499919341,1.16450677323595e-05,1,1.0,1,1,0.3832213647859503,-0.796540845705036,1
1165,1165.0,11.65,6.199999999999975,5.219899500218065,6.0415966697288574,1.15811833947252e-05,1,1.0,1,1,0.38216875124089267,-0.8216971695107924,1
1166,1166.0,11.66,6.199999999999975,5.219500994554514,5.984053721890139,1.15365064293979e-05,1,1.0,1,1,0.3814308888774947,-0.7645527273356247,1
1167,1167.0,11.67,6.199999999999975,5.216300920399121,5.972699890226023,1.16313651432706e-05,1,1.0,1,1,0.38299583279878796,-0.7563989698269022,1
1168,1168.0,11.68,6.199999999999975,5.212966133235301,5.949010743162651,1.15692259483186e-05,1,1.0,1,1,0.38197140774099647,-0.7360446099273501,1
1169,1169.0,11.69,6.199999999999975,5.209487924169503,5.966990338279757,1.17866790183476e-05,1,1.0,1,1,0.3855444290444006,-0.7575024141102542,1
1170,1170.0,11.7,6.199999999999975,5.207181806525258,5.962301094126284,1.18294891153551e-05,1,1.0,1,1,0.3862439574914556,-0.7551192876010253,1
1171,1171.0,11.71,6.199999999999975,5.206493771377897,5.998469629419077,1.18243429397245e-05,1,1.0,1,1,0.38615993461253467,-0.7919758580411802,1
1172,1172.0,11.72,6.199999999999975,5.203122267145566,6.008087690449004,1.17296519210432e-05,1,1.0,1,1,0.3846106147664616,-0.8049654233034387,1
1173,1173.0,11.73,6.199999999999975,5.200694993709307,6.029329406189538,1.1657823636183e-05,1,1.0,1,1,0.3834311959804809,-0.8286344124802305,1
1174,1174.0,11.74,6.199999999999975,5.197760275612658,6.080339588703735,1.16139580824521e-05,1,1.0,1,1,0.38270913696073133,-0.8825793130910773,1
1175,1175.0,11.75,6.199999999999975,5.196414605133493,6.092588153266137,1.15536343641335e-05,1,1.0,1,1,0.381713933849642,-0.8961735481326434,1
1176,1176.0,11.76,6.199999999999975,5.195262717705552,6.090622866724425,1.16815485487806e-05,1,1.0,1,1,0.383821159335713,-0.895360149018873,1
1177,1177.0,11.77,6.199999999999975,5.193017343759169,6.083125386284934,1.17971651359543e-05,1,1.0,1,1,0.3857158923304986,-0.8901080425257648,1
1178,1178.0,11.78,6.199999999999975,5.1898353647154245,6.093677209293203,1.17057884479825e-05,1,1.0,1,1,0.38421917868650646,-0.9038418445777783,1
1179,1179.0,11.79,6.199999999999975,5.185972265949706,6.084860022809613,1.16520966017028e-05,1,1.0,1,1,0.3833370020079221,-0.8988877568599065,1
1180,1180.0,11.8,6.199999999999975,5.184005280965918,6.071337235199062,1.15949723048424e-05,1,1.0,1,1,0.3823961944455477,-0.8873319542331437,1
1181,1181.0,11.81,6.199999999999975,5.1826594678597795,6.075844645996601,1.16775466563933e-05,1,1.0,1,1,0.3837554085260358,-0.8931851781368216,1
1182,1182.0,11.82,6.199999999999975,5.180348871567767,6.103886445975932,1.16438945861311e-05,1,1.0,1,1,0.38320206107589916,-0.9235375744081651,1
1183,1183.0,11.83,6.199999999999975,5.177834370266993,6.132751684413856,1.16908773644472e-05,1,1.0,1,1,0.38397438740534184,-0.9549173141468632,1
1184,1184.0,11.84,6.199999999999975,5.175391617942381,6.144249020925273,1.1795818662964e-05,1,1.0,1,1,0.3856938798026995,-0.9688574029828922,1
1185,1185.0,11.85,6.199999999999975,5.17344963481924,6.163059648206738,1.1708096980039e-05,1,1.0,1,1,0.3842570633009386,-0.9896100133874981,1
1186,1186.0,11.86,6.199999999999975,5.173383050551568,6.179196894800763,1.16564100883128e-05,1,1.0,1,1,0.3834079491550823,-1.0058138442491957,1
1187,1187.0,11.87,6.199999999999975,5.171737549305526,6.186875193983618,1.1714959296532e-05,1,1.0,1,1,0.3843696566335095,-1.0151376446780924,1
1188,1188.0,11.88,6.199999999999975,5.170705245568405,6.193670433641951,1.16778022337527e-05,1,1.0,1,1,0.38375960798077624,-1.0229651880735462,1
1189,1189.0,11.89,6.199999999999975,5.1688298708450455,6.171946665107747,1.19831608717476e-05,1,1.0,1,1,0.3887446261879748,-1.0031167942627013,1
1190,1190.0,11.9,6.199999999999975,5.168400529002941,6.1691583614934355,1.18655206162298e-05,1,1.0,1,1,0.38683174146245203,-1.0007578324904944,1
1191,1191.0,11.91,6.199999999999975,5.170392678580114,6.185331532034664,1.17665983451926e-05,1,1.0,1,1,0.3852158677963137,-1.0149388534545496,1
1192,1192.0,11.92,6.199999999999975,5.170010350174739,6.200617585516845,1.173554860191e-05,1,1.0,1,1,0.384707277528051,-1.0293720643083661,1
1193,1193.0,11.93,6.199999999999975,5.168606779321687,6.192233729251054,1.17941898049089e-05,1,1.0,1,1,0.3856672490833552,-1.0236269499293673,1
1194,1194.0,11.94,6.199999999999975,5.165265884835746,6.178874442781836,1.17032317556844e-05,1,1.0,1,1,0.3841772172302795,-1.0136085579460898,1
1195,1195.0,11.95,6.199999999999975,5.164135082349764,6.185304089333554,1.17598639001396e-05,1,1.0,1,1,0.3851056156097479,-1.02116900698379,1
1196,1196.0,11.96,6.199999999999975,5.164168798908175,6.16693864958001,1.17487917368126e-05,1,1.0,1,1,0.38492428033096787,-1.002769850671835,1
1197,1197.0,11.97,6.199999999999975,5.161462040009496,6.147455087097491,1.1699031057225e-05,1,1.0,1,1,0.3841082637344559,-0.9859930470879945,1
1198,1198.0,11.98,6.199999999999975,5.160077400476251,6.12201378093995,1.16290500476769e-05,1,1.0,1,1,0.3829577153431424,-0.9619363804636993,1
1199,1199.0,11.99,6.199999999999975,5.158912780824906,6.14039528173703,1.15763404789993e-05,1,1.0,1,1,0.3820888369298238,-0.981482500912124,1
1200,1200.0,12.0,6.199999999999975,5.15905989032264,6.165445295347838,1.15278552303357e-05,1,1.0,1,1,0.38128784499176743,-1.0063854050251981,1
1201,1201.0,12.01,6.199999999999975,5.160257876613588,6.152710951726941,1.15982680443645e-05,1,1.0,1,1,0.3824505364774118,-0.9924530751133531,1
1202,1202.0,12.02,6.199999999999975,5.1586693890166355,6.152829858659981,1.15426177198214e-05,1,1.0,1,1,0.38153190413400984,-0.9941604696433455,1
1203,1203.0,12.03,6.199999999999975,5.157495657740776,6.13511647542053,1.15005591949026e-05,1,1.0,1,1,0.3808361644963104,-0.9776208176797541,1
1204,1204.0,12.04,6.199999999999975,5.156059287981737,6.1312552920121846,1.14603427012088e-05,1,1.0,1,1,0.38016970523934474,-0.9751960040304475,1
1205,1205.0,12.05,6.199999999999975,5.155195012050639,6.109663670406668,1.15990418438668e-05,1,1.0,1,1,0.3824632942054523,-0.9544686583560296,1
1206,1206.0,12.06,6.199999999999975,5.15591950700123,6.076852226790363,1.16021601148761e-05,1,1.0,1,1,0.3825147012127461,-0.9209327197891328,1
1207,1207.0,12.07,6.199999999999975,5.15435551458129,6.068689326460801,1.17146592257491e-05,1,1.0,1,1,0.38436473391720055,-0.9143338118795103,1
1208,1208.0,12.08,6.199999999999975,5.1524743826633905,6.090623165950832,1.17361387752194e-05,1,1.0,1,1,0.38471695074915163,-0.9381487832874411,1
1209,1209.0,12.09,6.199999999999975,5.149335458040686,6.121627488962531,1.17217216115665e-05,1,1.0,1,1,0.3844805769387858,-0.972292030921845,1
1210,1210.0,12.1,6.199999999999975,5.147002014603698,6.145667624865745,1.16424867634124e-05,1,1.0,1,1,0.38317889456270593,-0.998665610262047,1
1211,1211.0,12.11,6.199999999999975,5.146319744440118,6.184304236263249,1.15880514387148e-05,1,1.0,1,1,0.38228205411671395,-1.0379844918231313,1
1212,1212.0,12.12,6.199999999999975,5.144660058315297,6.1793415119184285,1.15643950813167e-05,1,1.0,1,1,0.3818916510768686,-1.034681453603132,1
1213,1213.0,12.13,6.199999999999975,5.142324539888895,6.170926233685558,1.16320543766962e-05,1,1.0,1,1,0.3830071801177037,-1.0286016937966629,1
1214,1214.0,12.14,6.199999999999975,5.140288531430887,6.160733671634488,1.17626856629623e-05,1,1.0,1,1,0.3851518156142441,-1.0204451402036012,1
1215,1215.0,12.15,6.199999999999975,5.1397030215192965,6.166003011311738,1.16946764342416e-05,1,1.0,1,1,0.3840367705337521,-1.0262999897924416,1
1216,1216.0,12.16,6.199999999999975,5.139739356006053,6.142651403093272,1.16381909945359e-05,1,1.0,1,1,0.38310819661527096,-1.0029120470872197,1
1217,1217.0,12.17,6.199999999999975,5.138960803275003,6.127759786828719,1.15818225897094e-05,1,1.0,1,1,0.3821792975283515,-0.9887989835537159,1
1218,1218.0,12.18,6.199999999999975,5.136784950712439,6.134896037598749,1.16216228180635e-05,1,1.0,1,1,0.382835402292269,-0.9981110868863103,1
1219,1219.0,12.19,6.199999999999975,5.135849025690296,6.1390046933516995,1.15962239080352e-05,1,1.0,1,1,0.38241683250186725,-1.003155667661403,1
1220,1220.0,12.2,6.199999999999975,5.135175532000221,6.152572194809458,1.15717709431025e-05,1,1.0,1,1,0.3820134184074455,-1.0173966628092366,1
1221,1221.0,12.21,6.199999999999975,5.136243663382343,6.137437416384001,1.15672828702439e-05,1,1.0,1,1,0.3819393299063585,-1.0011937530016581,1
1222,1222.0,12.22,6.199999999999975,5.136275642097693,6.13705710422345,1.15195536969628e-05,1,1.0,1,1,0.3811505322062316,-1.0007814621257571,1
1223,1223.0,12.23,6.199999999999975,5.134826352297113,6.157275619432989,1.16000091746859e-05,1,1.0,1,1,0.38247924210974255,-1.022449267135876,1
1224,1224.0,12.24,6.199999999999975,5.133481057926359,6.172099362823777,1.15416934157513e-05,1,1.0,1,1,0.3815166277660069,-1.038618304897418,1
